2,3,True,False
8,2,164,6695
39,597,0,4
38,598,0,17
38,596,0,15
36,596,1,5
38,595,0,4
39,598,0,5
40,610,0,1
45,861,0,0
45,864,1,11
45,862,0,3
47,867,0,2
44,862,0,18
47,876,0,0
6,3,549,30484
43,861,1,44
42,861,9,463
46,862,0,1
43,862,0,4
46,863,0,2
44,864,0,9
44,861,1,3
41,861,0,0
46,871,0,2
46,864,0,4
45,867,1,3
8,6,201,7270
11,9,37,1369
-1,-3,0,0
9,9,91,3260
4,12,0,0
49,873,0,1
43,823,0,2
44,823,0,5
41,820,5,446
12,24,19,471
45,823,0,3
45,822,0,0
43,821,1,14
13,25,11,415
9,16,67,3769
42,820,3,50
44,821,0,5
42,821,0,6
45,830,0,1
48,835,0,1
44,826,0,2
48,832,0,1
47,835,0,1
38,703,14,977
41,709,0,5
45,718,0,0
10,26,7,212
37,703,0,0
42,709,0,5
41,704,0,10
11,31,7,516
7,26,0,0
39,703,1,164
12,32,9,167
43,709,1,2
10,15,35,1581
44,718,0,2
9,15,59,2798
45,715,0,1
40,704,0,41
39,704,0,7
47,716,0,1
42,713,0,4
41,706,1,19
42,706,0,3
46,716,0,0
43,713,1,2
45,679,0,0
6,14,4,207
11,25,17,750
40,672,0,4
10,22,38,1637
15,30,2,169
16,31,5,121
8,3,165,7750
15,31,5,192
7,3,305,15641
46,679,0,1
42,679,0,0
41,669,0,4
45,682,0,1
37,630,5,196
37,631,2,7
38,631,1,62
39,631,0,14
16,32,3,94
45,643,0,0
39,633,0,25
10,9,64,2133
18,37,5,40
11,10,37,1476
19,38,2,21
7,19,3,151
41,640,0,3
40,634,0,4
41,643,0,1
-3,-3,0,0
8,14,34,867
40,633,0,7
44,643,0,0
38,633,2,7
36,630,15,1177
39,634,1,0
44,646,1,0
8,25,1,83
45,646,0,2
46,647,0,0
41,637,0,4
40,636,1,8
44,642,0,1
40,640,0,0
41,636,0,3
40,632,1,4
41,634,1,8
39,636,0,10
9,10,84,3826
17,38,5,81
41,605,1,0
37,602,0,2
43,607,0,1
42,611,0,2
40,603,0,2
39,599,0,3
40,599,0,2
43,646,0,1
38,637,0,1
18,42,1,47
17,35,1,60
42,646,0,1
11,44,1,9
12,30,18,433
3,16,0,0
2,16,0,0
4,17,0,0
11,26,10,250
18,40,4,62
17,39,2,77
10,18,30,1377
39,642,0,2
41,638,1,2
46,915,0,0
18,39,1,54
11,18,34,903
45,904,0,13
44,903,0,35
43,903,6,351
5,0,601,33797
46,906,3,5
48,907,1,1
47,905,0,1
48,911,0,1
47,909,0,3
13,42,3,189
50,919,0,1
47,907,0,3
45,910,0,4
52,919,0,1
49,914,0,1
45,906,0,3
48,909,0,3
48,913,0,1
46,904,0,1
45,903,0,8
44,904,0,2
48,910,0,0
47,997,0,0
48,999,0,0
13,39,4,276
16,30,1,131
50,997,0,0
49,996,0,0
49,994,0,1
50,994,0,0
50,998,0,1
50,996,0,0
54,1006,0,1
9,21,50,3552
9,14,44,1202
15,24,5,207
14,24,14,297
47,995,0,3
55,1007,0,0
51,1001,0,1
49,993,0,1
50,1000,0,1
48,991,0,1
48,992,0,1
49,992,0,1
46,991,0,2
13,23,16,402
54,963,0,0
48,949,0,1
46,946,2,26
47,948,0,1
48,948,0,1
55,963,0,0
46,951,1,2
47,947,2,11
48,950,0,1
13,33,9,149
10,16,63,2516
49,954,0,1
54,962,0,2
50,957,0,2
49,956,0,7
49,958,0,2
45,949,0,0
12,33,6,146
14,27,10,242
50,961,0,0
12,18,33,600
12,28,19,458
14,19,6,329
53,959,0,0
49,953,0,0
47,958,0,2
51,964,0,1
45,873,0,0
10,27,6,249
13,18,22,496
14,22,11,340
12,17,32,827
47,871,0,0
51,874,0,0
11,16,45,1490
14,17,14,362
49,879,0,1
50,870,0,2
47,868,0,2
44,868,0,4
46,865,0,2
46,867,0,2
48,874,0,0
47,873,0,2
15,19,8,196
11,39,1,103
49,876,0,0
9,13,71,2532
6,17,0,0
14,16,13,323
15,17,5,214
52,884,0,1
48,873,0,1
46,869,0,0
53,926,0,0
14,15,7,279
45,905,0,0
12,27,13,401
48,906,1,0
47,911,1,0
51,912,1,0
51,917,0,1
13,15,14,488
49,910,0,1
50,913,0,0
49,909,0,1
52,921,0,0
49,913,0,0
49,915,0,1
43,905,0,0
51,1087,1,0
0,2,0,0
12,14,26,812
49,1081,0,0
50,1082,0,1
8,8,97,3949
48,1081,0,11
49,1082,0,4
50,1086,0,0
50,1087,0,2
47,1081,1,113
13,19,25,445
53,1093,1,0
52,1087,0,1
53,1091,0,1
53,1096,0,1
51,1083,0,1
49,1088,0,2
51,1085,0,1
56,1099,0,1
52,1091,0,1
50,1084,0,1
54,1091,0,0
49,1084,0,1
48,1083,0,0
56,1186,0,0
12,11,23,912
15,26,6,182
58,1194,0,0
53,1180,0,1
52,1178,0,1
52,1177,0,4
12,38,5,152
11,37,8,995
12,41,4,60
10,7,75,2845
55,1191,1,0
10,33,5,103
57,1191,0,1
10,19,27,595
11,24,15,682
51,1176,0,7
53,1178,0,3
51,1183,0,2
55,1184,0,0
53,1186,0,2
55,1186,0,1
53,1282,0,0
55,1277,0,1
55,1285,0,1
51,1275,2,205
57,1283,0,0
56,1281,0,0
56,1285,0,1
53,1278,0,4
54,1276,1,1
53,1276,0,7
16,120,45,6675
57,1285,0,1
12,66,50,10684
52,1275,0,23
58,1286,0,0
59,1287,0,0
57,1282,0,1
13,43,4,88
58,1285,0,0
53,1275,0,3
54,1277,0,2
55,1281,0,1
54,1281,0,1
53,1226,0,0
56,1232,0,0
17,33,2,98
16,27,4,124
12,37,22,741
55,1231,0,0
15,35,1,98
52,1225,0,1
13,38,8,323
-5,-3,0,0
55,1230,0,1
14,39,6,215
54,1235,0,0
13,35,5,115
52,1228,1,3
15,105,45,7988
14,33,3,146
12,31,10,584
6,20,0,0
6,18,0,0
11,22,26,1117
2,12,0,0
3,15,0,0
11,45,40,3751
13,54,2,38
15,23,6,194
12,45,17,1403
-4,-6,0,0
54,1227,0,1
56,1231,0,1
53,1227,0,1
54,1231,0,1
53,1231,0,2
50,1131,0,0
49,1130,0,3
49,1128,1,10
13,29,12,381
51,1134,0,1
10,30,7,180
48,1128,1,115
50,1129,1,2
51,1131,1,1
51,1130,0,1
11,34,5,121
11,27,11,494
52,1130,0,1
10,37,6,198
21,112,1,31
13,48,2,253
14,48,7,185
19,87,0,40
15,51,6,130
50,1128,0,1
49,1129,0,1
54,1135,0,0
54,1134,0,1
52,1132,0,0
52,1134,0,1
50,1133,0,1
53,1133,0,1
52,1138,0,1
50,1178,0,0
54,1181,0,0
52,1185,0,4
50,1180,0,0
13,40,3,100
55,1183,0,0
57,1188,0,0
55,1185,0,1
54,1184,0,0
12,26,12,253
17,76,1,60
20,90,1,24
17,60,1,48
16,26,4,136
16,54,1,33
14,46,8,419
15,22,13,223
14,18,11,326
55,1187,0,1
55,1182,0,1
53,1182,0,1
51,1181,0,1
46,912,0,1
45,908,0,3
46,911,0,0
9,25,8,146
10,12,46,2121
44,905,0,0
44,906,0,0
47,913,0,0
46,909,1,0
10,36,44,4765
17,54,0,32
53,927,0,1
3,12,0,0
11,29,15,832
12,34,4,242
47,917,0,0
49,912,0,1
52,915,0,1
47,904,0,2
47,906,0,1
47,826,0,0
12,12,27,775
50,838,0,0
45,826,0,1
45,834,0,1
13,32,7,216
44,829,0,0
13,34,8,216
51,838,0,1
43,820,0,8
43,825,0,3
47,831,0,1
49,829,0,1
46,823,0,0
47,829,0,1
50,832,0,1
45,824,0,2
50,836,0,0
45,821,0,1
40,708,0,5
39,705,1,5
13,30,8,368
40,707,0,0
46,712,0,1
10,10,69,2437
13,24,13,404
10,29,27,1186
47,715,1,4
11,15,37,982
44,712,0,1
43,716,0,1
44,714,0,1
5,19,0,0
-1,4,0,0
14,43,7,136
16,46,6,116
42,707,0,4
47,719,0,2
13,36,8,417
15,39,4,140
42,704,0,3
42,712,0,0
4,14,0,0
8,27,1,18
0,8,0,0
48,715,0,0
-3,-7,0,0
0,-4,0,0
41,703,0,3
45,712,0,2
10,38,1,48
-2,-5,0,0
40,703,0,27
43,711,0,1
43,706,1,1
43,710,0,3
40,706,0,8
47,713,0,0
46,714,0,1
43,712,0,0
40,743,0,3
48,751,0,0
43,745,0,3
12,23,26,525
44,744,0,1
49,751,0,0
12,22,28,769
15,37,6,187
10,5,61,2260
44,748,0,2
10,4,68,2206
9,3,96,3606
47,749,0,1
7,23,0,0
46,749,0,0
41,743,0,0
47,752,0,1
42,745,0,0
43,747,0,5
44,750,0,1
45,762,0,1
40,744,0,2
44,749,0,1
46,751,0,1
47,751,0,0
44,752,0,0
48,754,0,0
42,677,0,0
45,676,0,1
46,677,0,0
42,674,0,2
7,1,283,11841
46,680,0,1
42,670,0,5
42,675,0,1
41,671,1,1
43,687,1,0
43,679,0,0
14,34,4,166
43,678,0,1
9,34,0,20
36,666,0,0
12,40,4,81
45,680,0,0
44,683,0,0
49,698,0,0
44,678,0,0
44,676,0,1
43,674,0,1
44,680,0,0
38,669,0,4
38,668,0,0
44,674,0,1
44,675,0,0
50,701,0,0
43,680,0,0
48,829,0,0
48,830,0,1
46,826,0,0
47,828,0,1
48,834,0,0
49,835,0,1
47,834,0,1
11,33,1,152
97,4656,0,70
98,4656,0,1
11,8,48,1494
54,855,0,1
46,830,0,1
42,823,0,2
48,828,0,1
52,850,0,0
48,696,0,0
49,696,0,0
-1,1,0,0
5,15,0,0
-3,0,0,0
48,695,0,1
87,3741,2,74
45,681,0,1
44,682,0,1
89,3742,0,2
88,3742,0,1
91,3747,0,1
88,3741,0,1
43,672,0,3
10,8,91,2429
42,671,0,2
43,681,0,0
44,677,0,2
41,670,0,3
44,672,0,0
45,677,0,0
37,562,3,21
35,564,0,0
35,561,5,271
36,568,0,3
35,566,0,0
41,567,0,1
41,569,0,0
40,566,0,0
3,7,0,0
34,561,9,1286
41,566,0,0
38,567,0,13
33,561,0,0
37,564,2,32
36,562,1,86
82,3321,2,76
38,564,0,7
41,572,0,1
39,567,0,3
42,572,0,2
84,3322,0,2
83,3322,0,1
83,3321,0,2
89,3342,0,1
85,3322,0,1
86,3327,0,1
35,562,0,13
42,566,0,1
35,560,0,0
40,576,0,1
38,565,0,9
45,575,0,0
36,561,3,77
41,568,0,3
34,503,0,2
35,505,0,1
34,497,3,83
43,510,0,0
75,2702,0,0
44,513,0,0
35,497,2,36
33,496,7,228
42,512,0,1
39,502,0,2
38,499,0,0
36,499,1,14
32,496,12,1208
74,2701,2,81
35,499,0,28
37,498,0,2
38,511,0,1
36,500,0,6
75,2701,0,4
76,2702,0,4
81,2722,0,1
77,2702,0,1
78,2707,0,1
37,500,0,5
38,500,0,2
37,499,0,4
9,8,96,3361
37,506,1,1
34,501,0,3
38,502,1,7
43,513,0,2
34,496,1,45
36,497,1,8
39,503,0,2
36,502,0,11
41,601,0,0
72,2416,0,4
46,612,0,0
45,609,0,1
46,610,0,0
70,2415,2,117
77,2421,0,1
42,602,0,1
74,2421,0,2
16,81,0,141
13,78,51,8912
71,2415,0,15
76,2420,0,0
71,2416,0,1
77,2436,0,1
73,2416,0,5
73,2418,0,4
7,22,0,0
34,594,0,0
11,43,4,38
69,2146,0,1
68,2146,0,2
41,599,0,0
36,597,0,0
1,5,0,0
41,598,0,2
37,600,0,3
38,597,0,1
43,612,0,1
40,598,0,3
37,595,0,19
38,602,0,0
42,601,0,0
48,717,0,0
41,710,0,0
47,717,0,0
15,69,4,147
46,715,0,1
45,709,0,0
44,709,1,2
0,4,0,0
1,4,0,0
46,720,0,1
13,31,8,377
1,6,0,0
12,19,15,664
14,67,5,712
10,35,1,41
15,67,4,468
16,69,2,146
66,2145,0,88
67,2145,0,5
72,2150,0,1
67,2146,0,1
70,2151,0,1
73,2166,0,1
68,2145,0,1
69,2148,0,1
47,714,0,0
45,716,0,0
15,45,5,121
46,717,0,0
64,1617,0,0
59,1596,0,0
58,1596,1,8
44,706,0,1
41,705,0,4
45,707,0,0
42,708,0,0
45,710,0,3
46,745,0,1
14,49,7,74
47,755,0,0
8,26,2,71
48,758,0,0
46,748,0,0
63,1601,0,0
57,1596,1,91
45,744,0,1
2,11,0,0
60,1597,0,2
38,741,0,0
62,1599,0,1
60,1599,0,1
59,1597,0,3
58,1597,0,1
61,1602,0,1
63,1611,0,1
55,1485,0,92
59,1491,0,0
43,746,0,1
43,744,0,4
42,742,0,8
41,746,0,3
42,743,0,2
47,750,0,1
43,783,0,3
60,1488,0,0
57,1486,0,4
-1,2,0,0
56,1485,2,9
42,781,1,20
46,783,0,2
45,782,0,0
40,780,4,375
47,785,0,0
45,785,0,0
48,796,0,1
59,1488,0,1
41,780,1,62
58,1486,0,1
16,53,3,32
12,48,2,85
14,51,0,130
58,1487,0,0
57,1485,0,1
56,1486,0,1
58,1488,0,1
61,1500,0,1
47,793,0,0
57,1434,0,0
43,782,0,1
44,786,0,2
44,783,0,2
41,781,0,7
43,781,0,4
45,786,0,1
42,785,0,3
48,794,0,0
45,783,0,1
42,780,0,27
45,787,0,1
45,784,0,2
48,789,0,1
38,635,0,2
39,635,0,1
42,636,0,1
44,644,0,0
55,1431,0,11
56,1431,0,2
41,635,0,1
42,638,0,2
41,633,1,0
54,1431,1,99
91,2061,0,1
13,28,7,336
57,1433,0,1
56,1433,0,0
12,39,5,341
56,1432,0,5
55,1432,0,1
60,1446,0,1
57,1432,0,1
92,2062,0,0
0,5,0,0
43,639,0,2
43,641,0,2
57,1290,0,0
89,1906,0,0
38,630,1,34
90,1907,0,0
44,639,0,1
38,634,0,0
-5,-10,0,0
14,38,10,262
42,637,0,2
43,637,0,1
52,1276,0,1
6,22,0,0
86,1905,0,1
91,1909,0,1
84,1580,0,0
79,1576,0,0
80,1576,0,0
85,1580,0,0
46,649,0,0
47,946,0,8
86,1616,0,1
10,39,1,54
18,47,4,44
17,47,3,78
47,685,0,1
11,11,47,1443
7,20,0,65
81,1612,0,2
51,967,0,2
85,1615,0,0
43,673,0,0
48,841,0,0
78,1486,0,0
82,1489,0,0
81,1453,0,0
77,1450,0,1
13,27,12,285
43,640,0,1
13,46,7,553
41,632,0,2
42,642,0,2
45,644,0,1
15,32,7,158
42,645,0,1
44,822,0,1
80,1451,0,1
78,1450,0,1
10,11,59,2337
43,643,0,0
44,645,0,0
46,795,0,1
44,640,0,0
76,1410,0,0
40,635,0,0
79,1411,0,0
77,1410,0,0
81,1484,0,0
43,707,0,1
79,1483,0,0
44,710,0,0
14,28,9,238
46,713,0,0
12,21,23,680
10,34,0,42
9,35,0,6
8,30,0,0
43,785,0,0
78,1483,0,2
45,790,0,4
82,1486,0,1
37,566,1,1
11,20,15,590
13,21,11,463
11,12,41,1360
39,571,0,2
72,1264,0,2
45,714,1,2
76,1267,0,0
41,708,0,2
38,566,0,3
75,1267,0,0
16,43,5,88
39,566,0,2
41,712,0,0
40,569,0,2
38,568,0,0
42,570,0,3
5,16,0,0
12,58,0,21
7,24,0,0
39,564,1,6
74,1265,0,1
38,531,0,4
13,60,3,15
36,531,0,22
35,529,1,80
71,1231,0,0
73,1232,0,0
47,721,0,0
48,753,0,0
72,1269,0,1
44,751,0,1
73,1269,0,1
37,531,0,9
35,528,3,50
34,528,2,253
33,528,11,1118
74,1270,1,0
47,753,0,3
46,752,0,0
48,752,0,0
48,759,0,2
40,540,0,1
11,38,2,76
39,536,0,0
36,528,0,13
37,534,0,16
73,1270,0,0
34,529,1,11
76,1371,0,0
75,1371,0,1
16,28,9,117
74,1371,0,1
43,751,0,2
45,749,0,1
47,754,0,1
17,28,2,70
44,745,0,0
47,746,0,0
46,743,0,0
9,29,10,285
39,630,0,5
35,630,0,0
46,750,0,0
45,747,0,0
15,42,4,132
45,742,0,1
45,748,0,0
15,21,7,201
2,8,0,0
74,1333,0,0
43,708,0,4
7,25,0,0
14,42,4,166
0,7,0,0
46,719,0,0
44,708,0,1
73,1333,0,1
75,1334,0,1
46,710,0,1
12,25,26,621
13,14,12,547
44,704,0,1
42,705,0,3
39,668,0,2
43,667,0,0
42,669,0,2
42,667,0,1
2,9,0,0
1,11,0,0
40,631,0,1
39,632,0,4
40,630,0,2
72,1296,0,1
74,1297,0,1
-2,2,0,0
11,42,3,25
-8,-13,0,0
40,668,0,2
43,668,0,1
42,673,0,2
73,1332,0,0
40,670,0,2
75,1333,0,0
44,789,0,0
7,27,0,0
8,29,0,0
42,782,0,0
46,788,0,0
47,791,0,1
46,782,0,1
46,786,0,1
45,781,0,2
6,25,0,0
6,19,0,0
9,39,0,0
16,40,0,92
5,21,0,0
-1,3,0,0
12,16,21,847
14,25,12,272
40,666,0,3
41,666,0,1
76,1446,0,1
78,1447,0,1
5,22,0,0
6,24,0,0
8,35,0,0
4,13,0,0
80,1522,0,0
78,1521,0,0
42,783,0,1
79,1521,0,0
44,781,0,3
43,784,0,1
46,787,0,1
44,790,0,1
81,1522,0,0
8,31,0,0
-4,-2,0,0
-3,-2,0,0
42,666,0,0
42,741,0,4
43,741,0,3
76,1407,0,1
80,1413,0,1
78,1408,0,1
17,44,1,49
12,20,9,413
75,1369,0,0
79,1375,0,0
77,1370,0,0
40,602,0,1
77,1304,0,0
35,596,0,0
41,597,0,0
40,597,0,2
15,34,2,161
5,17,0,0
39,595,0,1
42,703,1,1
73,1298,0,1
76,1301,0,1
75,1299,0,1
38,599,0,1
40,606,0,0
70,1190,0,0
42,604,0,1
73,1193,0,0
39,606,0,0
72,1191,0,0
37,539,0,0
71,1126,0,1
70,1124,0,1
-2,-3,0,0
36,529,1,39
37,538,0,0
0,-5,0,0
35,530,0,2
39,540,0,1
37,529,1,9
41,535,0,1
36,534,0,2
40,534,0,1
35,533,0,0
36,532,1,0
68,1123,0,1
14,30,10,261
38,538,0,4
67,1089,0,0
37,532,0,1
40,537,0,2
69,1090,0,0
38,530,0,7
70,1092,0,0
33,497,0,11
31,494,0,0
35,502,0,3
38,561,0,2
66,1057,0,1
68,1058,0,1
36,564,1,5
69,1060,0,1
14,29,11,218
32,435,3,93
13,26,12,365
39,507,0,0
41,508,0,0
33,438,2,35
32,436,2,115
36,498,0,4
31,435,10,398
34,499,0,6
40,503,0,2
62,931,0,1
39,505,0,1
64,932,0,1
44,515,0,0
65,934,0,1
34,435,0,4
33,436,0,47
35,496,1,7
31,496,0,0
30,435,11,1606
45,516,0,1
33,435,0,30
34,439,0,8
32,438,0,6
14,31,6,242
33,499,0,2
40,509,0,3
46,520,0,0
60,814,0,0
31,379,3,57
59,814,0,1
31,381,4,51
33,382,0,11
30,379,5,182
42,402,0,4
43,404,0,0
29,378,14,504
32,379,1,34
29,379,0,8
28,378,31,2192
30,378,3,157
34,382,0,6
42,400,0,7
58,813,0,1
31,436,1,13
61,816,0,1
32,465,10,472
33,388,0,6
35,383,1,1
-6,-7,0,0
34,384,0,5
36,385,0,2
31,465,27,1834
32,380,1,15
59,843,0,1
29,381,0,3
35,385,1,0
36,391,0,1
32,384,2,14
60,844,0,1
33,380,1,15
41,396,0,2
62,846,0,0
33,384,0,9
30,383,0,1
35,469,0,8
33,466,3,142
32,382,1,12
32,466,0,16
33,465,0,108
34,465,0,25
36,471,1,16
34,468,1,52
34,467,0,5
61,844,0,1
34,383,0,3
29,406,28,2433
-10,-13,0,0
41,397,0,1
32,409,0,35
32,381,1,23
33,383,0,1
31,383,0,2
35,382,0,6
57,784,0,2
29,380,0,2
31,378,1,34
36,386,0,2
35,384,0,2
58,785,0,2
40,395,0,3
59,785,0,1
30,381,1,9
31,407,5,195
30,406,24,580
36,387,0,1
32,406,2,45
31,406,7,178
34,412,0,14
32,408,0,6
28,406,0,0
37,388,0,0
34,385,0,4
34,381,0,4
31,380,0,4
4,15,0,0
-2,6,0,0
33,385,0,4
41,398,0,1
1,9,0,0
-1,6,0,0
58,784,0,1
12,8,34,818
-4,1,0,0
-7,-8,0,0
-12,-18,0,0
-8,-12,0,0
-5,-9,0,0
32,383,0,1
33,379,0,7
27,378,0,0
60,874,0,1
38,390,0,4
61,875,0,0
42,401,0,0
61,874,0,1
27,351,22,2399
30,352,4,96
28,351,6,577
10,3,52,1449
60,847,0,1
30,354,2,54
31,352,0,17
29,352,4,191
31,353,0,19
33,363,1,0
31,356,0,4
35,364,0,2
37,502,0,6
59,847,0,2
35,498,1,5
60,848,0,1
61,848,0,1
31,357,0,24
37,363,0,1
13,17,16,543
33,354,0,3
38,367,0,8
13,16,24,525
12,13,31,857
41,374,0,3
32,353,1,16
30,355,0,4
29,351,2,149
32,352,0,8
62,946,0,1
28,352,0,20
36,361,0,0
63,947,0,1
29,354,0,5
40,373,0,4
64,947,0,1
33,355,1,5
15,29,6,163
31,354,0,28
34,355,0,4
64,949,0,1
35,359,0,1
65,949,0,0
34,357,0,1
30,351,0,44
60,879,0,0
32,357,0,11
63,882,0,0
39,370,0,0
62,880,0,0
32,354,2,11
29,328,0,43
31,329,0,6
29,326,1,64
26,325,15,1513
30,329,0,6
32,330,0,0
38,344,0,0
27,325,9,380
32,328,0,6
31,328,0,13
37,340,0,1
59,853,0,2
37,533,0,2
62,856,0,1
61,854,0,2
34,333,0,1
2,-1,0,0
2,-3,0,0
28,326,2,95
29,329,0,4
27,326,0,8
29,325,0,27
28,325,3,95
55,731,0,1
31,331,0,11
35,336,0,2
30,331,0,6
58,734,0,1
36,338,0,1
29,327,0,7
57,732,0,1
32,407,4,87
33,411,1,1
35,412,2,6
32,331,0,4
33,412,0,22
30,408,0,1
34,408,0,11
29,408,0,0
33,408,0,17
59,735,0,0
34,335,0,0
14,64,0,10
15,47,3,110
15,66,10,476
11,36,24,1840
33,332,0,5
14,36,6,237
29,331,0,1
32,336,0,0
53,676,0,0
57,680,0,0
55,677,0,0
30,326,1,11
31,334,0,0
22,211,0,37
11,32,4,94
13,53,1,11
24,212,1,20
23,211,9,377
32,225,0,1
24,211,4,264
21,210,34,5053
23,210,7,429
24,214,0,5
13,52,0,17
28,217,0,12
25,216,2,37
26,219,0,2
32,223,0,3
27,215,0,6
33,229,0,3
29,224,0,1
31,224,0,1
24,213,0,141
34,358,0,3
48,561,0,2
52,565,0,1
50,562,0,1
29,302,0,26
26,212,2,34
12,44,0,18
12,43,1,52
13,45,7,521
22,210,22,1506
26,215,0,7
27,300,8,244
27,301,5,235
-2,1,0,0
30,221,0,4
26,214,0,38
25,300,36,3303
26,300,22,960
23,212,0,5
31,220,0,5
29,220,0,5
46,510,0,1
25,214,0,24
23,213,0,15
27,214,0,17
50,514,0,0
28,215,1,7
32,227,0,4
26,216,0,23
48,511,0,0
25,211,2,107
30,241,0,4
23,231,25,1570
30,302,0,22
32,241,0,13
29,236,0,14
27,237,0,17
