2,3,True,False
13,48,0,31
13,58,0,7
15,58,0,10
5,14,0,0
9,13,7,150
14,57,1,5
10,13,3,52
6,20,0,0
7,20,2,30
10,24,6,151
11,23,5,32
9,14,6,69
11,27,3,83
11,24,4,51
8,22,11,162
9,24,4,69
5,9,10,217
6,5,21,611
4,9,0,0
9,28,55,1908
10,29,11,365
10,28,16,305
7,28,0,0
12,34,5,66
4,0,463,13672
7,27,0,0
8,35,0,0
-1,-5,0,0
9,12,7,140
18,106,0,2
14,78,12,199
15,78,1,28
17,84,1,3
18,84,0,1
15,79,1,25
13,78,35,1415
16,81,0,13
17,83,0,0
6,12,13,161
19,88,0,1
18,86,0,0
17,79,1,2
16,79,1,16
7,5,15,410
15,67,2,10
16,67,0,2
17,74,0,1
15,71,0,2
13,67,1,10
12,64,0,3
-1,3,0,0
14,68,0,5
0,3,0,0
18,81,0,2
14,66,1,27
15,68,0,5
16,120,1,168
18,121,0,3
22,135,0,0
15,120,0,0
19,122,0,1
17,120,0,18
18,120,0,3
17,121,0,1
18,122,0,0
8,11,16,484
18,123,0,2
9,11,7,186
19,121,0,0
19,132,0,2
19,123,0,1
7,6,55,908
12,27,0,26
8,10,15,406
8,8,8,159
6,8,16,399
11,65,0,0
17,81,0,3
12,77,0,0
4,8,0,0
14,79,0,10
2,7,0,0
1,7,0,0
12,78,0,0
15,80,0,1
17,80,0,2
5,0,100,2376
18,137,0,4
19,138,0,1
21,138,0,1
13,77,0,1
9,8,9,84
12,35,0,6
11,32,1,18
16,87,0,2
3,10,0,0
17,88,0,1
21,146,0,0
7,7,43,959
7,12,6,190
12,32,1,15
21,140,0,0
5,20,0,0
20,140,0,0
22,129,0,1
23,129,0,0
10,39,2,10
12,24,1,17
22,127,0,0
6,19,0,0
18,109,0,0
5,19,0,0
17,137,0,0
0,-6,0,0
9,37,0,0
19,109,0,0
8,18,4,107
7,18,12,74
10,19,3,28
3,12,0,0
9,17,9,62
12,37,2,49
13,41,2,3
17,52,0,2
12,41,1,9
9,18,11,261
11,30,2,43
13,40,0,9
16,51,0,9
15,51,1,17
12,30,1,49
10,17,6,56
11,38,3,11
14,43,2,38
15,43,0,13
13,38,2,46
15,39,0,8
5,18,0,0
11,29,4,122
13,34,0,21
6,17,0,0
10,31,1,37
14,39,0,7
17,66,0,8
12,26,0,9
15,59,1,0
14,59,0,1
11,26,0,23
3,8,0,0
-1,-2,0,0
-3,-4,0,0
9,10,5,126
10,12,10,73
12,15,0,11
10,14,2,49
8,4,10,253
12,25,3,44
9,4,3,65
10,23,2,52
9,23,4,43
10,25,2,46
8,20,3,49
-2,1,0,0
11,28,4,75
10,30,2,31
12,31,2,134
11,31,5,135
-3,-2,0,0
8,29,0,0
13,43,0,5
15,46,0,3
-2,-3,0,0
16,43,2,2
13,37,0,11
12,67,0,0
17,75,0,2
18,75,1,0
17,73,0,2
20,81,0,1
97,4656,0,69
99,4657,0,2
15,70,0,4
51,1177,0,0
10,15,4,63
13,68,0,7
19,81,0,6
52,1177,0,0
51,1176,0,0
49,1176,2,110
50,1177,0,1
56,1204,0,2
50,1176,0,3
52,1179,0,1
57,1204,0,0
1,-2,0,0
29,378,0,4
28,378,5,125
36,406,0,0
13,31,5,34
7,1,18,318
30,379,0,1
29,379,0,0
31,381,0,1
34,393,0,3
30,378,0,1
11,18,1,36
10,18,3,94
11,21,0,73
21,120,0,3
14,22,0,1
12,21,1,24
15,24,0,1
14,24,0,6
13,24,1,9
12,23,1,16
0,-3,0,0
1,-3,0,0
13,36,2,46
12,33,2,7
15,66,1,14
20,94,0,12
8,17,6,94
0,4,0,0
1,4,0,0
10,35,4,13
14,31,0,11
6,28,0,0
15,49,1,17
-8,-13,0,0
8,27,3,10
7,26,0,0
-6,-12,0,0
16,56,0,16
6,18,0,0
12,29,2,39
3,15,0,0
11,34,2,23
8,25,1,35
14,38,1,26
9,38,0,0
8,26,4,21
14,46,1,28
10,38,1,15
18,44,0,2
15,35,0,1
13,30,1,7
11,25,1,95
7,19,5,53
5,16,0,0
0,-4,0,0
4,13,0,0
5,11,0,0
14,42,3,20
-2,-5,0,0
14,51,0,25
15,48,0,3
13,45,0,26
14,34,0,7
13,32,0,16
16,35,0,1
11,17,1,38
10,10,5,51
11,10,3,14
13,10,0,3
12,10,1,5
11,7,0,12
16,60,0,6
17,60,0,4
14,55,0,22
15,56,0,14
10,4,6,25
16,55,1,8
12,17,1,13
8,6,17,287
11,16,1,47
12,16,1,13
9,6,3,79
6,27,0,0
8,3,10,177
12,36,4,49
14,36,0,17
6,16,0,0
4,15,0,0
11,22,3,47
-4,-6,0,0
-5,-6,0,0
-7,-7,0,0
-3,-6,0,0
-6,-7,0,0
-11,-17,0,0
-16,-27,0,0
-7,-11,0,0
-10,-17,0,0
-12,-18,0,0
-6,-11,0,0
-6,-3,0,0
-2,3,0,0
1,9,0,0
7,25,0,0
4,18,0,0
5,23,0,0
5,24,0,0
10,32,1,17
10,20,3,130
11,20,2,50
11,33,0,14
17,51,0,0
7,22,0,0
6,14,8,79
11,19,3,31
-5,-1,0,0
9,5,6,65
13,33,0,5
14,33,0,2
-2,2,0,0
-4,0,0,0
12,22,0,26
2,-1,0,0
18,66,0,3
-5,-2,0,0
15,36,0,7
16,57,0,8
17,57,0,3
8,45,0,0
6,23,0,0
14,50,0,6
9,30,0,32
9,26,4,34
5,12,0,0
16,37,0,2
-1,4,0,0
5,21,0,0
1,6,0,0
-1,6,0,0
0,6,0,0
-1,5,0,0
-2,5,0,0
4,12,0,0
0,5,0,0
14,32,1,6
9,2,2,35
15,44,0,2
14,37,0,2
8,1,3,72
7,0,3,74
6,0,15,454
4,26,0,0
7,35,0,0
15,32,1,1
10,8,4,34
13,44,1,2
12,44,2,9
13,26,0,11
14,26,0,7
13,25,1,17
14,45,0,4
9,19,4,39
12,28,4,26
13,28,0,9
8,19,6,54
-3,1,0,0
13,27,0,4
-5,0,0,0
11,12,1,23
3,-1,0,0
11,14,3,14
12,14,0,8
16,52,0,1
14,47,0,9
13,47,1,9
16,48,0,2
16,49,0,9
14,35,0,6
16,47,0,1
3,11,0,0
2,8,0,0
17,47,0,2
9,35,0,6
5,26,0,0
16,64,0,2
18,83,0,8
14,65,0,2
9,42,0,0
15,65,0,2
10,5,2,22
17,76,0,6
17,64,0,9
15,41,0,3
-7,-3,0,0
-2,-7,0,0
-1,-6,0,0
-3,-9,0,0
-1,-4,0,0
3,14,0,0
13,49,1,1
12,47,0,11
11,47,0,8
10,44,0,2
10,46,0,0
12,49,1,3
18,60,0,2
11,44,1,4
11,48,0,1
3,13,0,0
4,17,0,0
15,42,0,6
10,6,3,33
15,50,0,0
11,6,1,11
12,6,0,1
10,26,2,21
7,23,0,0
13,6,0,0
-4,-4,0,0
11,4,2,6
9,3,0,46
2,-2,0,0
12,40,0,8
10,11,3,54
14,28,0,4
11,5,0,8
15,37,0,3
14,40,0,7
16,42,0,1
16,38,0,2
18,47,0,0
20,54,0,0
19,52,0,0
17,49,0,1
17,41,0,0
17,39,0,0
16,39,0,0
13,23,1,5
18,49,0,2
15,28,0,1
12,20,1,11
13,59,0,2
12,59,1,3
12,13,1,9
13,22,0,5
9,25,2,18
14,23,0,1
16,36,0,3
13,29,0,8
15,33,0,5
11,11,4,23
14,10,0,2
11,9,0,18
12,9,0,7
18,76,0,4
16,61,0,5
17,58,0,1
16,58,0,4
18,61,0,0
13,57,0,3
16,27,0,0
19,76,0,0
13,15,0,3
17,61,0,0
14,17,1,4
14,18,0,0
15,18,0,2
14,16,0,2
17,34,0,1
13,17,0,8
19,83,0,4
17,59,0,0
19,69,0,0
21,74,0,0
19,71,0,0
20,83,0,4
12,12,1,7
16,33,0,0
3,-6,0,0
5,-1,0,0
4,-3,0,0
-5,-4,0,0
2,10,0,0
-2,-4,0,0
-1,-7,0,0
5,17,0,0
8,0,0,12
18,73,0,12
19,73,0,5
-1,-8,0,0
1,-5,0,0
10,2,0,10
12,5,1,4
-4,1,0,0
-3,-5,0,0
3,16,0,0
9,27,2,20
12,11,1,5
14,11,0,1
13,11,0,1
16,14,0,1
18,15,0,0
15,9,0,1
13,9,0,0
15,14,0,1
14,9,0,0
15,13,0,1
14,13,0,1
20,93,0,2
19,93,0,9
-3,2,0,0
-5,1,0,0
16,78,0,6
11,78,0,0
16,80,0,0
10,66,0,0
13,69,0,3
11,63,0,0
10,63,0,0
11,64,0,0
17,69,0,0
14,71,0,1
9,65,0,0
15,83,0,1
16,82,0,1
18,85,0,0
19,85,0,0
19,84,0,0
14,81,1,3
14,76,0,0
12,76,0,0
8,34,0,0
10,34,1,9
17,62,0,1
-7,-9,0,0
18,62,0,0
11,54,0,3
19,62,1,0
6,36,0,0
7,36,0,0
19,91,0,0
12,54,0,5
11,56,0,0
18,58,0,1
21,110,0,2
14,30,2,6
15,31,0,6
17,56,1,5
13,18,0,2
9,55,0,0
3,20,0,0
10,33,2,18
20,91,0,1
14,27,0,5
20,101,0,0
17,86,0,0
19,87,0,2
14,82,0,0
15,82,0,0
16,83,0,0
17,85,0,1
16,85,0,2
16,84,0,0
21,106,0,0
20,87,0,0
21,87,0,0
20,75,0,0
2,12,0,0
1,10,0,0
18,70,0,4
19,70,0,1
16,66,0,6
17,70,0,9
17,67,0,0
16,68,0,4
-6,-2,0,0
0,9,0,0
-3,6,0,0
1,12,0,0
22,114,0,3
13,79,0,0
23,114,0,0
19,110,0,0
24,120,0,0
25,141,0,0
19,106,0,0
19,107,0,1
-6,-5,0,0
21,117,0,1
-8,-8,0,0
-2,-6,0,0
-12,-14,0,0
-16,-20,0,0
-13,-17,0,0
-12,-16,0,0
-9,-13,0,0
20,107,0,1
11,40,0,12
24,141,0,3
22,126,0,2
-5,-5,0,0
20,113,0,0
20,112,0,1
21,126,0,4
4,16,0,0
13,19,0,5
15,29,0,2
16,32,0,1
6,22,0,0
10,3,1,11
15,47,0,4
1,8,0,0
12,42,1,8
0,8,0,0
0,7,0,0
16,44,0,1
15,45,0,2
0,-7,0,0
-1,-9,0,0
-3,-16,0,0
-1,-11,0,0
-3,-14,0,0
0,-5,0,0
14,44,0,2
-5,-7,0,0
2,-5,0,0
3,-4,0,0
12,19,0,20
22,102,0,1
21,102,0,2
22,111,0,0
17,50,0,1
19,51,0,0
18,51,0,1
16,50,0,1
3,-2,0,0
4,-2,0,0
-6,-4,0,0
-7,-4,0,0
-5,-3,0,0
-8,-5,0,0
-11,-8,0,0
-15,-14,0,0
-10,-10,0,0
-12,-11,0,0
-2,4,0,0
2,11,0,0
13,13,1,5
14,19,0,3
12,18,1,14
13,14,0,4
15,17,0,0
18,23,0,1
16,20,0,1
15,40,0,3
14,25,0,5
-6,-8,0,0
-7,-10,0,0
-4,-7,0,0
-5,-9,0,0
-6,-10,0,0
-4,-9,0,0
14,63,0,0
12,7,0,3
16,76,0,0
-3,-8,0,0
-8,-14,0,0
-6,-13,0,0
-4,-10,0,0
18,42,0,0
18,88,0,8
14,14,0,2
15,19,0,1
15,20,0,0
16,19,0,0
17,21,0,0
14,20,0,0
13,20,0,6
2,14,0,0
1,14,0,0
0,11,0,0
16,24,0,0
-4,4,0,0
-5,4,0,0
-3,4,0,0
-1,11,0,0
-2,11,0,0
-4,8,0,0
18,25,0,0
-2,9,0,0
-7,-1,0,0
-3,5,0,0
-5,3,0,0
-7,3,0,0
-4,3,0,0
-6,3,0,0
-3,3,0,0
-7,1,0,0
-9,-6,0,0
-7,-8,0,0
-8,-6,0,0
-9,-9,0,0
-12,-12,0,0
15,25,0,1
-10,-11,0,0
-4,-5,0,0
-10,-9,0,0
-6,-6,0,0
-7,-6,0,0
16,31,0,2
17,33,0,0
18,34,0,0
15,34,0,1
18,56,0,1
1,-4,0,0
15,15,0,0
18,21,0,0
19,21,0,0
20,22,0,0
17,48,1,0
6,25,0,0
2,16,0,0
15,52,1,1
13,51,0,3
13,35,0,5
2,-3,0,0
-7,-5,0,0
14,12,0,0
13,12,0,2
9,1,0,14
15,60,0,2
14,60,0,5
10,56,0,0
12,57,1,3
6,-1,0,0
13,7,0,3
17,16,0,0
14,15,0,0
18,64,0,2
5,27,0,0
2,24,0,0
3,24,0,0
7,30,0,0
2,17,0,0
9,31,2,18
3,18,0,0
14,29,0,5
2,-4,0,0
4,-1,0,0
15,38,0,5
12,8,1,6
3,-3,0,0
1,-6,0,0
18,19,0,0
21,22,0,0
16,18,0,0
15,21,0,3
16,22,0,0
20,32,0,0
19,32,0,0
17,29,0,0
15,26,0,2
13,21,0,5
2,-6,0,0
-2,-10,0,0
-2,-8,0,0
6,33,0,0
5,33,0,0
4,32,0,0
4,25,0,0
-6,0,0,0
11,2,0,1
12,2,0,0
0,-9,0,0
11,35,1,8
-7,-2,0,0
0,15,0,0
-4,9,0,0
-2,10,0,0
1,13,0,0
16,16,0,0
17,19,0,0
17,25,0,0
16,25,0,0
19,34,0,0
19,30,0,0
17,18,0,0
15,30,0,1
16,34,0,1
19,39,0,0
17,38,0,0
23,35,0,0
21,44,0,0
18,41,0,0
19,41,0,1
18,39,0,2
15,27,0,1
6,24,0,0
5,22,0,0
3,21,0,0
-2,8,0,0
-5,5,0,0
-6,5,0,0
-9,2,0,0
-8,2,0,0
18,18,0,0
-11,-7,0,0
16,17,0,0
-11,-3,0,0
-8,3,0,0
-5,6,0,0
-3,7,0,0
-2,7,0,0
-8,-7,0,0
-8,-9,0,0
-11,-12,0,0
-9,-11,0,0
-10,-14,0,0
-11,-14,0,0
-8,-11,0,0
-5,-8,0,0
-10,-12,0,0
18,37,0,0
18,153,4,51
17,32,0,0
18,33,0,0
18,32,0,0
20,35,0,0
19,158,0,0
17,31,0,0
16,28,0,1
17,30,0,0
13,71,0,4
0,-14,0,0
1,-14,0,0
0,-15,0,0
2,-10,0,0
5,-4,0,0
1,-9,0,0
18,74,0,1
19,74,0,0
20,74,0,0
18,72,0,2
14,73,0,4
-6,-1,0,0
16,62,0,0
19,66,0,0
21,71,0,0
14,61,1,3
22,75,0,2
23,75,0,0
2,15,0,0
21,75,0,1
16,40,0,1
18,43,0,0
17,35,0,1
18,35,0,0
17,44,0,1
15,23,0,3
19,45,0,0
20,51,0,0
19,50,0,0
20,58,0,1
18,57,0,0
19,65,0,1
19,64,0,0
-8,-12,0,0
-7,-12,0,0
-6,-9,0,0
1,11,0,0
-2,6,0,0
3,-5,0,0
13,8,0,1
16,15,0,0
19,18,0,0
17,17,0,0
15,16,0,0
-6,1,0,0
18,36,0,0
-4,-8,0,0
-5,-11,0,0
15,22,0,5
-3,-10,0,0
-6,-16,0,0
-3,-11,0,0
18,28,0,0
21,31,0,0
20,37,0,0
19,35,0,0
22,38,0,0
21,37,0,0
19,36,0,1
21,38,0,0
20,36,0,0
10,1,0,4
9,44,0,0
16,13,0,0
19,16,0,0
20,16,0,0
17,22,0,1
15,12,0,0
17,13,0,0
17,23,0,1
20,26,0,0
20,21,0,0
18,20,0,0
2,13,0,0
17,91,0,4
16,91,0,12
20,97,1,0
22,119,0,1
18,93,0,0
24,119,0,1
132,8130,0,1
18,92,0,1
23,119,0,1
18,94,0,1
25,120,0,0
19,57,0,1
128,8128,0,11
4,28,0,0
131,8129,0,0
130,8128,0,0
5,28,0,0
129,8128,0,0
54,1431,1,60
56,1431,1,4
56,1432,0,2
62,1456,0,1
57,1432,0,1
55,1431,0,11
59,1456,0,4
63,1457,0,0
57,1431,0,0
60,1452,0,1
53,1431,0,0
60,1456,0,0
62,1457,0,0
62,1467,0,0
28,351,2,25
32,376,0,0
35,377,0,0
33,376,0,0
26,351,0,0
29,351,0,2
27,351,3,107
35,379,0,3
31,354,0,2
34,379,0,3
37,380,0,1
19,72,0,0
38,388,0,0
36,387,0,0
37,388,0,0
28,352,0,2
29,352,0,1
36,388,0,0
20,72,0,1
35,387,0,1
30,352,0,0
31,352,0,0
30,354,0,1
37,387,0,0
23,231,1,16
26,232,0,0
22,231,2,91
25,232,0,3
33,268,0,1
34,268,0,0
26,233,0,1
30,267,0,5
31,267,0,1
32,267,0,1
29,252,0,0
30,252,0,0
25,234,0,1
24,231,0,2
10,40,0,2
9,40,0,0
24,232,0,0
13,50,1,3
14,52,1,1
28,252,0,0
21,231,0,0
31,276,0,0
31,253,0,0
32,276,0,0
24,127,0,0
10,48,0,0
9,48,0,0
11,49,0,2
23,127,0,1
24,134,0,0
23,133,0,0
22,133,0,0
24,133,0,0
10,47,0,0
20,73,0,0
25,150,0,2
16,23,0,0
20,28,0,0
21,29,0,0
19,28,0,0
17,28,0,0
20,29,0,0
19,29,0,0
18,29,0,1
16,26,0,2
19,47,0,1
16,45,0,1
17,55,0,1
20,48,0,0
19,44,0,1
19,43,0,0
8,44,0,0
10,65,0,0
12,4,0,5
16,12,0,0
5,-2,0,0
-9,-7,0,0
14,21,1,3
17,36,0,0
20,77,0,1
19,60,0,1
19,59,0,0
18,59,0,0
22,90,0,2
-4,2,0,0
17,68,0,0
18,67,0,1
21,83,0,0
18,71,0,0
17,71,0,0
21,94,0,1
12,65,1,2
22,121,0,1
11,3,0,3
20,15,0,0
15,10,0,0
16,11,0,0
16,21,0,0
8,30,0,0
17,15,0,0
18,27,0,0
16,30,0,1
-5,2,0,0
1,15,0,0
14,6,0,0
11,1,0,2
4,21,0,0
9,0,0,4
1,17,0,0
2,18,0,0
1,18,0,0
2,19,0,0
3,19,0,0
4,20,0,0
9,33,2,3
0,18,0,0
-8,-10,0,0
20,95,0,0
22,95,0,0
21,95,0,1
15,81,1,0
18,79,0,0
17,78,0,0
21,90,0,0
21,99,0,0
20,99,0,2
19,101,1,6
22,103,0,1
23,104,0,0
20,96,0,0
13,5,1,1
19,95,0,0
18,91,0,0
26,146,0,0
25,146,0,0
-8,-3,0,0
-9,-4,0,0
-8,-2,0,0
22,100,0,1
21,100,0,1
23,123,0,0
12,1,0,0
14,80,0,0
14,8,0,2
17,24,0,0
22,91,0,0
12,58,1,4
21,91,0,1
17,40,0,0
20,76,0,2
17,26,0,0
14,74,0,2
15,75,0,2
13,70,0,3
17,46,0,1
4,22,0,0
20,30,0,0
18,31,0,0
16,41,0,0
15,54,0,0
14,53,0,2
-7,0,0,0
22,62,0,0
20,59,0,0
16,53,0,5
11,43,0,12
12,43,0,7
16,46,0,4
14,5,0,1
14,7,0,2
16,8,0,0
15,8,0,0
17,8,0,0
17,9,0,0
15,6,0,0
16,6,0,0
15,5,0,0
18,52,0,1
2,-9,0,0
3,-8,0,0
15,7,0,0
8,31,0,0
7,31,0,0
10,0,0,0
18,65,0,0
13,1,0,0
16,5,0,0
17,6,0,0
-1,9,0,0
-1,8,0,0
-3,8,0,0
-2,12,0,0
0,13,0,0
-2,-9,0,0
0,-8,0,0
12,3,0,1
-4,-11,0,0
12,50,0,3
20,123,0,1
20,121,0,0
19,120,0,1
14,70,0,1
-10,-31,0,0
-11,-32,0,0
-19,-60,0,0
-7,-21,0,0
5,25,0,0
4,24,0,0
9,32,0,11
2,21,0,0
22,76,0,0
27,101,0,0
8,33,0,0
11,41,1,15
13,3,0,1
8,37,0,0
-8,0,0,0
9,34,0,3
0,10,0,0
25,200,0,1
24,200,0,0
13,62,0,6
11,51,0,2
16,7,0,0
14,3,0,0
13,4,0,0
14,4,1,0
17,7,0,0
18,7,0,0
19,7,0,0
7,-1,0,0
16,71,0,2
6,-6,0,0
11,0,0,0
12,0,0,0
-3,-15,0,0
8,46,0,0
0,12,0,0
63,1953,0,1
32,361,0,1
31,361,0,0
33,355,0,0
30,360,0,1
30,351,0,1
29,354,0,0
32,353,0,0
32,366,0,0
19,153,0,8
20,156,1,2
20,154,0,3
21,156,0,0
16,29,0,1
23,155,0,0
22,163,0,0
21,153,0,2
20,153,0,2
21,154,0,1
19,154,0,1
24,155,0,1
23,168,0,1
22,157,0,0
23,157,0,0
18,154,0,0
23,163,0,1
22,154,0,0
8,38,0,0
22,136,1,0
24,136,0,0
19,56,0,1
20,56,0,0
21,57,0,0
17,27,0,0
17,42,0,0
21,30,0,0
18,26,0,0
15,11,0,0
2,-7,0,0
17,153,0,0
19,156,0,0
22,159,0,0
11,57,0,0
10,57,0,0
4,29,0,0
6,30,0,0
-5,-25,0,0
-6,-25,0,0
15,53,0,3
18,50,0,1
5,-6,0,0
4,-6,0,0
4,19,0,0
14,83,0,1
13,83,0,0
15,90,0,1
14,87,0,0
18,90,0,0
19,94,0,0
25,115,0,0
17,89,0,1
26,122,0,0
21,116,0,0
12,75,0,0
20,116,0,0
22,115,0,1
16,88,0,1
15,87,0,1
15,77,0,0
15,62,1,3
14,62,1,4
7,33,0,0
18,48,0,0
9,46,0,0
7,45,0,0
7,43,0,0
18,17,0,0
20,18,0,0
19,17,0,0
18,38,0,0
31,153,1,0
30,153,0,0
27,150,0,0
25,149,0,0
26,149,0,0
27,149,0,0
18,16,0,0
19,37,0,0
23,76,0,1
20,70,0,0
9,53,0,0
21,70,0,0
6,26,0,0
18,40,0,0
19,40,0,0
20,40,0,1
17,37,0,0
20,39,0,0
19,33,0,0
22,40,0,0
21,42,0,0
22,42,0,0
17,45,0,0
7,29,0,0
4,27,0,0
10,49,0,0
6,29,0,0
7,37,0,0
19,15,0,0
17,10,1,0
10,43,2,4
18,10,0,0
2,20,0,0
13,72,1,1
12,72,0,0
18,87,0,0
5,-3,0,0
8,32,0,0
19,20,0,0
20,20,0,0
-9,-10,0,0
9,41,0,0
-1,10,0,0
-1,7,0,0
10,41,0,12
1,-7,0,0
3,17,0,0
13,52,0,2
5,31,0,0
13,53,0,4
17,54,0,0
20,57,0,0
3,23,0,0
18,68,0,0
20,53,0,0
19,53,0,0
6,31,0,0
2,23,0,0
18,69,0,0
12,52,0,7
15,63,0,5
10,42,1,3
20,64,0,0
18,63,0,0
19,24,0,0
28,254,0,1
18,24,0,0
27,253,0,0
19,42,0,1
26,253,0,0
27,254,0,0
28,255,0,0
25,252,0,0
24,252,0,0
25,253,0,0
9,47,0,0
9,43,0,0
8,42,0,0
7,40,0,0
5,39,0,0
21,61,0,0
19,68,0,1
17,63,0,1
20,66,0,0
24,88,0,0
21,85,0,0
22,85,0,0
20,84,0,0
23,87,0,0
31,91,0,0
25,76,0,0
18,55,0,1
24,82,0,0
23,78,0,0
22,78,0,0
21,79,0,0
33,127,0,0
37,133,0,0
26,104,0,0
27,112,0,0
19,61,0,0
23,69,0,0
22,98,0,0
22,69,0,0
25,111,0,0
23,110,0,0
20,68,0,0
21,107,0,0
23,108,0,0
14,64,0,2
13,54,0,5
12,63,0,2
12,53,0,0
21,98,0,1
24,110,0,0
26,113,0,0
29,116,0,0
27,113,0,0
26,112,0,0
20,98,0,0
14,54,0,1
21,77,0,0
19,75,0,0
10,50,0,0
11,50,0,0
21,78,0,0
13,61,0,1
15,64,0,2
9,49,0,0
8,49,0,0
7,49,0,0
2,33,0,0
6,47,0,0
9,62,0,0
8,61,0,0
10,68,0,0
5,38,0,0
3,43,0,0
6,42,0,0
5,43,0,0
4,43,0,0
5,44,0,0
6,39,0,0
6,44,0,0
4,-4,0,0
18,22,0,0
19,22,0,0
20,42,0,0
13,2,0,0
15,93,0,1
10,73,0,0
11,75,0,0
16,94,0,2
10,72,0,0
11,73,0,0
14,90,0,1
11,81,0,0
10,79,0,0
12,82,0,0
12,80,0,0
11,79,0,0
17,14,0,0
17,12,0,0
18,12,0,0
20,13,0,0
21,18,0,0
16,54,0,0
0,16,0,0
-1,16,0,0
6,34,0,0
5,34,0,0
12,51,0,3
11,53,1,2
8,47,0,0
10,53,0,0
1,23,0,0
7,38,0,0
3,32,0,0
1,31,0,0
6,35,0,0
21,49,0,0
18,46,0,0
19,46,0,1
21,47,0,0
20,41,0,0
23,48,0,0
20,45,0,0
25,55,0,0
22,49,0,0
22,52,0,0
24,53,0,0
20,34,0,0
23,53,0,0
21,36,0,0
29,40,0,0
22,53,0,0
20,52,0,0
27,39,0,0
19,48,0,0
21,50,0,0
23,33,0,0
23,51,0,0
25,52,0,0
25,34,0,0
22,31,0,0
23,56,0,0
27,41,0,0
28,41,0,0
25,38,0,0
19,54,0,0
23,37,0,0
21,28,0,0
22,29,0,0
19,26,0,0
18,30,0,1
21,33,0,0
28,82,0,0
