28,62,16
3,0,3
13,13,10
0,0,1
2,0,3
5,1,11
15,34,12
229,18177,34
61,230,35
7,3,16
1,0,3
4,0,8
7,6,18
1,0,5
17,46,11
15,8,21
15,6,19
23,34,45
0,0,3
0,0,2
4,1,6
39,36,84
2,1,3
0,0,1
2,1,6
16,20,33
7,4,12
18,14,11
22,43,35
14,58,2
23,79,7
29,81,14
44,338,12
30,110,10
30,100,16
20,74,5
50,205,12
14,61,3
30,104,15
11,55,7
50,157,17
0,0,1
13,25,5
13,21,5
8,28,3
62,174,36
7,2,15
18,31,10
29,145,11
6,0,29
83,348,40
10,1,25
24,45,13
4,3,11
4,3,3
2,0,2
149,9595,22
10,2,11
1,0,2
47,314,13
14,15,9
17,16,42
9,12,8
0,0,4
19,36,22
48,85,30
59,280,33
10,10,7
8,6,9
2,0,2
2,0,8
58,180,45
6,1,14
30,31,43
9,7,23
5,0,8
143,9592,17
3,0,14
59,202,18
9,6,9
25,46,13
13,11,11
46,126,49
0,0,1
30,113,23
17,59,9
43,60,54
23,60,25
27,56,26
4,2,4
23,85,18
8,3,11
10,22,4
4,3,3
3,3,3
31,39,43
5,6,4
62,135,40
11,13,6
39,51,66
0,0,1
2,0,6
1,0,1
8,6,8
14,28,5
5,6,4
7,8,8
18,45,11
17,68,7
28,76,19
7,7,3
1,0,2
5,3,3
27,33,27
26,30,42
6,2,15
174,9633,55
33,101,15
71,314,21
18,8,37
32,79,18
18,25,12
7,3,11
19,92,8
10,9,18
68,240,30
40,149,12
23,71,9
9,18,3
13,19,10
10,18,4
0,0,3
7,21,1
7,21,2
44,256,17
22,38,22
8,21,3
24,41,27
4,3,2
13,9,13
3,3,2
4,3,3
10,9,25
10,9,7
11,11,4
6,6,4
15,24,9
4,1,8
5,2,7
13,6,13
158,9650,15
10,22,7
2,0,3
17,91,9
28,55,13
25,73,6
44,249,17
217,18219,15
7,7,5
42,203,45
13,12,12
37,167,23
15,20,14
15,36,5
16,51,4
16,37,7
227,18231,55
241,18312,58
5,1,4
6,6,6
1,0,1
4,3,5
2,0,3
14,8,36
4,1,7
10,5,29
24,30,26
32,148,15
19,49,14
10,5,12
17,38,37
1,0,2
24,64,16
16,7,36
2,1,2
18,17,19
1,0,1
0,0,1
22,12,72
0,0,4
19,21,10
1,0,1
1,0,1
20,23,17
43,318,10
22,49,13
22,34,21
12,13,20
5,10,1
28,73,20
10,7,5
20,34,8
15,27,10
13,14,9
0,0,2
27,26,28
0,0,1
5,4,4
6,10,8
202,18166,6
13,11,23
4,6,1
37,59,34
186,959,133
278,14374,36
28,96,44
6,4,5
79,415,25
12,19,9
11,31,10
201,18148,18
67,155,43
17,13,30
13,7,14
2,1,5
1,0,2
4,6,5
9,6,20
9,11,9
13,46,7
6,0,11
21,58,6
14,11,13
19,17,15
93,389,77
15,12,15
34,49,26
6,0,8
6,15,15
0,0,2
76,188,116
101,759,31
6,4,14
71,208,35
32,60,20
0,0,3
27,41,14
189,13898,11
30,46,35
29,92,16
16,23,9
11,10,13
5,8,2
21,54,9
192,9737,26
27,67,10
186,13893,14
6,10,2
17,14,38
8,11,7
7,11,2
16,21,10
62,102,70
33,116,28
34,94,31
8,16,5
15,17,12
2,0,3
2,1,1
20,12,82
15,46,8
3,3,2
0,0,1
5,4,4
0,0,1
1,0,2
2,0,6
14,17,35
16,32,12
7,7,15
29,44,23
45,70,36
21,66,28
23,50,24
0,0,2
14,12,11
1,0,1
3,0,22
6,0,14
28,26,42
58,236,36
98,563,26
41,215,15
69,303,34
69,383,25
33,176,18
197,18151,12
212,18222,12
203,18176,11
0,0,1
17,33,10
2,0,10
2,0,6
195,18151,10
29,59,12
6,10,4
34,465,9
27,54,16
22,46,13
5,0,10
57,250,24
42,143,17
1,0,3
4,3,4
16,80,7
7,1,9
29,42,30
10,13,7
209,18154,21
7,10,5
5,6,6
6,6,4
4,6,2
4,6,4
3,3,2
43,138,28
38,69,44
13,57,3
2,0,8
4,3,3
21,81,14
2,0,3
1,0,2
5,2,5
0,0,3
12,55,12
83,249,42
32,83,17
59,160,101
109,519,57
36,96,38
8,8,7
5,0,15
22,52,24
3,0,5
4,2,4
5,2,7
2,1,1
153,9606,45
31,111,25
4,1,12
2,1,4
199,18180,7
20,58,6
6,4,8
24,42,20
42,159,14
17,46,10
22,94,10
23,70,13
5,1,7
45,82,29
50,89,27
13,7,19
2,0,7
23,53,29
21,66,18
4,1,9
2,0,5
13,45,12
5,6,4
1,0,4
184,13880,27
8,7,4
8,5,6
2,1,1
0,0,5
13,8,18
78,348,66
201,18154,19
192,18145,9
25,23,25
35,112,35
15,15,28
2,0,6
0,0,2
5,3,5
10,10,5
20,24,30
0,0,1
0,0,2
5,4,3
42,160,24
17,11,22
4,3,6
4,1,7
3,1,11
21,57,9
15,24,8
7,15,2
64,177,28
47,187,26
27,43,27
9,16,3
23,75,6
8,11,7
6,5,10
66,213,24
1,0,3
2,0,6
109,502,51
82,397,36
51,211,21
9,5,11
172,13863,7
10,36,3
98,431,42
13,24,7
1,0,3
5,4,5
15,6,30
19,21,28
210,13945,34
42,174,28
13,7,22
0,0,2
34,113,42
5,1,9
13,47,12
0,0,2
130,1021,29
60,278,18
49,169,20
87,320,49
60,335,38
25,108,4
112,454,56
15,63,2
30,60,19
8,4,8
10,24,3
3,3,3
3,3,1
3,3,3
18,17,13
8,11,7
14,11,32
20,120,13
17,92,6
8,4,7
3,1,6
1,0,22
3,0,5
19,29,16
0,0,1
2,1,6
5,4,6
8,6,12
29,119,23
11,13,7
0,0,1
1,0,5
15,37,5
0,0,7
7,4,12
38,57,45
9,16,10
35,158,12
328,14878,56
17,9,35
16,9,17
6,4,4
23,70,8
12,20,7
18,55,12
11,39,5
2,1,2
39,39,42
21,46,15
4,1,4
197,9750,62
43,85,39
12,21,9
18,75,7
31,139,34
22,9,41
31,97,37
7,7,4
19,38,8
54,181,32
21,14,34
3,3,5
59,204,35
67,351,22
70,250,40
55,175,37
8,10,4
23,31,13
0,0,2
197,18150,6
7,15,7
63,411,27
67,1959,8
16,61,6
30,148,19
43,113,38
43,165,16
34,104,35
0,0,3
5,6,6
12,27,6
5,6,4
2,0,2
1,0,6
2,1,3
28,101,24
14,10,14
12,8,7
14,9,10
51,190,18
14,32,11
12,31,3
8,28,2
9,28,3
23,43,27
10,25,11
11,18,6
27,54,27
47,310,38
5,2,6
155,9601,18
5,2,4
40,111,20
14,18,10
24,54,14
17,47,15
58,377,37
28,106,16
0,0,1
170,13861,11
17,44,7
1,0,7
373,32036,35
24,85,22
204,13965,23
44,85,42
3,0,14
35,154,16
3,1,6
16,40,22
209,11548,18
38,174,20
43,157,14
126,679,81
83,493,30
51,511,11
37,176,17
14,32,17
40,129,15
25,114,4
6,1,22
4,1,10
2,0,3
6,4,3
16,8,27
18,20,14
30,62,24
14,12,15
10,11,12
19,26,8
22,33,8
7,4,13
6,4,4
203,13983,25
11,14,4
199,18156,12
5,10,3
12,23,3
10,16,4
31,89,29
32,113,11
0,0,1
4,0,7
25,232,3
15,10,15
36,124,106
8,3,7
11,33,9
9,24,13
254,18441,34
15,37,5
204,18175,7
63,358,27
29,89,18
45,145,26
64,369,24
27,114,9
38,141,12
23,38,19
19,40,15
42,50,78
4,0,6
7,7,7
9,28,2
4,3,2
29,47,60
80,437,45
22,33,22
4,6,3
24,48,20
23,29,17
11,14,8
11,13,12
60,248,18
108,327,93
10,9,7
12,19,4
13,25,6
7,11,2
69,160,88
49,322,16
0,0,1
2,1,3
5,1,16
11,6,11
164,9654,14
20,78,13
11,8,10
9,11,11
13,6,43
224,18329,24
218,18208,22
0,0,3
12,31,4
4,1,5
9,10,5
22,80,12
24,47,10
8,11,4
17,21,16
4,6,4
5,6,4
171,13867,2
5,6,6
0,0,1
8,11,8
4,1,10
1,0,5
28,24,39
2,0,3
12,8,27
87,445,55
19,44,8
2,1,1
8,8,3
2,1,6
7,11,7
21,54,9
8,2,16
4,3,4
3,0,10
3,3,6
24,71,18
22,70,22
16,16,14
17,21,9
187,1210,47
40,167,22
4,2,3
23,68,9
5,1,9
34,64,39
359,32008,6
3,0,8
13,18,6
2,1,4
0,0,5
6,2,5
0,0,1
8,16,7
3,1,4
1,0,3
6,7,4
36,99,22
1,0,1
12,18,5
0,0,1
62,329,43
28,96,23
8,28,2
12,16,7
1,0,1
8,5,5
9,24,7
15,17,11
17,46,4
232,18279,17
59,167,28
13,15,14
7,15,2
28,79,38
44,155,15
10,21,5
11,7,11
21,47,13
1,0,4
174,13867,13
4,0,7
12,16,16
90,418,36
22,50,19
12,6,23
23,44,18
46,297,9
1,0,6
104,1129,21
14,17,10
9,3,23
3,3,1
5,4,2
8,9,6
18,27,19
36,99,39
27,74,15
2,0,6
1,0,2
15,4,23
5,1,10
36,110,20
22,42,14
35,61,33
12,10,11
26,17,34
43,226,26
22,70,14
22,11,23
12,29,14
6,6,13
8,7,5
32,207,9
11,28,16
22,15,38
5,0,14
52,288,19
47,242,20
8,2,8
34,102,14
7,13,6
14,32,9
11,31,11
8,6,6
8,10,11
15,23,10
19,50,8
6,3,8
3,1,4
12,11,16
31,101,10
11,55,1
12,55,3
13,56,5
13,56,2
17,66,9
11,55,10
16,61,3
11,55,1
21,75,6
31,63,40
4,0,6
57,310,24
7,15,4
23,42,16
37,102,18
18,32,7
48,217,26
11,25,9
24,75,7
98,471,45
3,1,3
1,0,1
0,0,2
12,17,10
4,2,2
2,1,1
24,74,18
22,72,14
1,0,3
1,0,3
1,0,5
17,12,22
12,15,8
8,0,13
24,22,18
29,92,15
33,82,32
27,58,27
6,7,12
1,0,5
0,0,1
35,129,27
0,0,1
0,0,1
19,32,8
5,6,4
19,48,6
5,6,4
25,65,7
24,60,13
16,14,24
18,14,19
0,0,1
36,118,18
24,50,20
30,104,30
0,0,1
41,142,40
40,105,34
27,35,40
27,83,12
29,108,7
10,9,11
12,9,11
0,0,5
7,2,7
23,46,9
40,177,14
13,17,8
3,0,5
2,0,4
3,0,5
0,0,2
4,6,6
18,31,11
15,15,12
10,10,7
8,6,8
2,0,15
34,154,14
50,219,33
7,6,7
10,12,9
174,13877,3
207,13980,29
5,6,4
14,15,19
7,1,20
71,307,42
9,16,15
221,18288,9
35,126,14
23,28,19
1,0,6
25,18,32
42,129,31
1,0,7
3,1,3
12,6,9
39,151,15
33,131,23
16,56,6
16,7,27
13,10,7
17,27,9
16,28,12
2,1,1
39,139,16
14,91,5
15,91,5
6,3,6
3,0,11
26,72,52
1,0,1
1,0,2
18,16,11
1,0,4
5,2,6
6,3,8
35,101,20
2,0,2
69,289,36
58,104,47
1,0,3
2,0,4
39,113,11
96,261,48
7,4,8
9,5,9
16,34,7
42,107,38
21,137,9
36,90,86
9,14,4
19,32,7
19,101,6
25,32,12
5,10,1
14,32,4
24,29,36
7,7,17
14,9,20
48,179,36
3,1,3
24,27,26
4,1,11
0,0,7
26,49,18
72,342,15
25,25,15
13,16,9
7,9,2
58,187,19
30,106,26
2,1,2
6,4,5
4,2,2
13,18,17
203,13979,13
29,90,17
11,17,8
15,61,6
10,9,7
19,24,18
4,6,1
20,23,18
17,27,19
8,4,9
2,1,3
18,86,5
50,242,18
12,29,6
19,71,15
225,18238,18
24,105,4
9,10,18
201,18152,14
27,72,11
4,1,13
4,6,6
4,0,15
35,151,18
33,65,15
1,0,7
7,3,12
14,13,16
45,307,17
7,4,7
1,0,6
7,7,6
13,37,8
24,76,16
9,22,10
11,45,10
10,10,11
7,4,7
9,6,7
4,0,17
4,2,5
22,18,21
4,1,8
19,42,25
31,148,7
11,25,11
1,0,3
1,0,3
4,0,5
10,3,14
3,0,4
0,0,1
8,6,10
26,60,16
3,0,16
3,1,2
19,26,26
2,1,1
16,39,9
205,18166,7
31,45,29
14,11,16
22,18,61
176,13878,11
7,3,12
1,0,2
2,0,2
40,134,26
0,0,5
143,9592,40
36,114,15
20,13,17
203,14004,20
9,4,15
45,325,16
14,16,8
2,1,12
0,0,2
39,124,37
148,9594,18
33,107,12
10,6,16
0,0,1
62,425,25
44,186,38
39,177,28
10,8,4
22,38,13
16,14,17
8,4,10
16,19,14
45,161,19
14,12,15
35,88,19
10,12,5
27,67,13
38,215,9
112,1275,82
2,0,7
29,71,17
17,45,8
39,125,13
38,148,8
12,38,4
28,81,10
35,54,31
9,36,1
26,28,50
40,66,42
21,45,10
11,16,7
7,11,7
8,8,22
93,1992,44
20,10,36
0,0,9
9,6,11
9,7,9
1,0,9
188,13925,7
9,15,5
59,245,24
2,1,6
12,12,14
24,14,33
10,6,13
7,4,4
28,66,16
9,7,7
24,63,16
0,0,2
1,0,1
6,6,3
18,55,4
40,121,15
10,27,3
46,152,15
28,107,10
36,95,14
14,44,4
75,431,15
15,11,13
13,37,6
22,30,8
23,41,31
14,2,22
1,0,2
7,1,8
0,0,2
28,86,35
25,37,18
214,18180,35
9,15,5
29,54,16
18,18,23
33,92,14
14,30,9
39,43,55
11,16,15
17,79,14
83,319,66
14,16,11
4,3,3
4,3,2
6,4,5
15,58,6
33,91,30
0,0,1
51,224,32
56,324,16
31,120,10
7,4,4
14,8,13
73,489,28
13,5,38
207,18171,11
5,0,16
11,4,22
1,0,3
5,4,7
3,3,1
9,18,2
0,0,1
11,5,22
25,56,10
11,1,22
20,51,8
5,1,14
11,11,8
167,13861,11
0,0,3
57,158,29
22,45,18
38,92,47
16,40,14
21,60,34
9,10,31
196,18146,20
3,3,6
25,141,9
8,9,7
11,22,9
7,7,9
8,19,8
29,112,17
72,314,26
41,107,19
27,27,31
7,6,11
3,0,7
16,39,16
18,9,26
33,113,22
13,12,14
71,229,31
3,3,8
3,1,6
5,4,5
5,8,4
4,6,2
4,6,2
1,0,2
18,58,9
32,106,59
167,13861,2
22,66,23
7,1,10
15,23,10
4,2,7
113,630,52
56,1131,13
29,33,28
5,6,3
11,12,10
6,7,3
23,21,15
232,14169,37
1,0,1
1,0,1
13,29,6
17,35,10
6,3,10
26,27,39
9,9,8
29,49,18
28,77,14
31,84,11
15,40,19
23,56,26
50,134,24
4,2,3
2,1,1
2,1,3
1,0,4
11,36,3
13,25,10
4,3,4
27,25,29
10,15,13
11,19,9
12,13,12
18,12,17
5,3,13
14,13,14
5,4,3
2,1,5
64,304,27
35,115,10
0,0,13
5,6,7
200,13907,25
201,18149,16
63,491,58
16,6,14
3,1,2
18,70,4
4,0,4
1,0,10
3,3,3
15,25,22
67,250,31
0,0,1
19,20,39
387,19049,130
1,0,5
7,1,6
0,0,1
10,22,3
2,1,2
6,2,33
7,4,17
145,9593,12
17,29,7
0,0,1
31,75,15
3,2,7
11,46,3
40,256,15
25,66,6
40,132,21
26,65,15
29,156,7
206,18195,8
19,85,5
6,0,24
1,0,6
2,0,4
1,0,1
198,18146,67
11,12,8
3,1,3
11,10,7
36,125,17
4,1,9
1,0,1
1,0,1
3,3,5
2,0,8
58,182,30
11,3,11
0,0,1
4,1,7
18,59,6
23,32,17
2,0,3
0,0,4
2,1,5
0,0,1
39,143,23
41,128,35
1,0,1
1,0,3
5,1,5
6,4,5
31,97,12
180,13872,22
39,73,35
23,72,23
81,378,58
19,61,16
17,16,26
12,21,12
18,51,10
10,9,9
29,166,6
14,7,15
2,1,2
8,21,3
3,0,6
2,0,5
186,13927,10
22,38,14
24,38,11
33,29,42
7,1,12
31,69,33
2,1,3
5,1,4
8,4,8
15,22,10
22,92,16
22,92,16
5,6,2
8,9,4
4,6,1
10,16,3
6,6,4
14,11,15
2,0,3
10,5,9
45,127,21
4,1,6
18,41,12
13,19,13
147,9597,13
13,16,9
3,3,2
6,3,5
178,9728,27
14,18,15
17,10,15
21,18,33
5,6,4
16,19,25
4,0,13
8,6,10
24,101,9
38,164,17
56,126,44
35,145,13
2,1,1
2,1,3
2,1,3
18,33,9
26,112,9
207,18170,17
9,10,7
21,37,18
31,55,27
0,0,6
3,3,2
9,9,4
37,80,16
18,34,8
70,86,40
5,3,18
9,9,6
6,3,9
47,209,21
3,1,6
20,49,12
3,1,3
8,9,4
13,12,17
1,0,3
4,4,7
36,114,13
43,161,16
21,29,16
59,147,28
4,3,3
239,18229,40
53,376,27
12,21,22
28,54,22
50,218,24
65,229,47
12,31,6
41,85,40
75,355,31
38,69,23
33,24,63
19,24,17
5,6,15
0,0,3
3,1,33
18,32,27
9,27,12
3,1,9
2,0,2
2,0,2
0,0,1
9,7,8
41,168,12
5,4,6
38,50,32
55,197,46
15,13,12
6,6,6
1,0,3
10,4,9
3,3,7
18,27,20
3,0,14
9,3,16
6,6,4
4,3,5
9,4,7
3,0,3
168,13861,3
1,0,1
26,45,21
28,122,7
10,9,8
4,0,7
2,1,2
19,31,14
1,0,1
32,45,37
3,1,4
195,13900,54
17,18,6
6,3,10
142,9594,8
1,0,6
3,1,2
2,1,1
11,8,16
1,0,1
1,0,1
32,54,10
30,109,13
30,83,24
28,118,13
55,238,28
23,67,8
16,51,10
211,18236,33
2,0,12
7,4,7
0,0,5
3,0,6
8,15,8
12,20,9
5,1,10
83,706,25
36,101,23
53,210,38
55,183,51
16,10,25
212,18163,22
3,0,9
3,1,14
251,14131,45
86,435,27
7,9,4
19,29,15
1,0,4
69,218,41
45,121,29
0,0,2
52,223,31
12,37,4
20,138,6
18,24,12
50,189,30
32,78,17
12,9,11
21,25,9
13,28,9
28,109,8
7,15,4
48,142,28
11,19,9
15,31,5
23,29,20
35,78,20
17,21,11
5,1,10
34,93,21
0,0,1
29,98,10
25,86,7
16,32,10
12,41,3
21,59,11
43,174,17
23,134,10
20,68,7
7,2,10
152,9608,17
17,13,38
10,14,20
15,26,6
20,35,12
23,101,9
0,0,3
3,1,4
6,6,3
12,8,12
15,12,10
7,7,4
21,125,7
29,67,16
41,183,12
6,15,12
8,7,10
44,115,30
12,25,8
9,9,7
0,0,2
14,23,7
34,122,20
7,4,16
9,5,9
32,58,13
5,1,8
63,331,20
192,13970,10
5,4,4
29,209,18
7,9,2
20,65,6
192,18145,2
47,184,13
3,1,7
13,24,17
8,7,10
5,10,2
21,72,13
15,28,5
25,31,29
27,95,15
120,2160,24
32,110,7
15,45,5
8,16,2
42,128,28
23,50,16
13,45,8
45,126,57
3,1,3
0,0,1
6,15,4
30,62,13
27,27,20
51,205,38
2,0,3
7,4,11
19,39,15
0,0,2
2,1,3
8,3,10
1,0,5
7,11,3
22,46,9
205,18176,19
31,114,7
53,213,27
16,20,31
7,9,2
20,35,6
57,216,16
5,4,2
7,3,7
4,1,5
37,44,55
6,10,4
8,9,28
6,4,4
1,0,1
8,2,21
58,513,27
9,3,14
23,36,37
27,78,13
3,2,6
14,17,14
142,9591,8
3,1,3
3,1,3
11,16,5
240,18339,25
5,1,5
13,22,16
14,15,15
16,26,7
16,25,20
5,2,4
28,20,23
25,76,17
12,19,7
41,107,24
18,16,32
8,12,3
16,18,15
37,122,29
17,14,14
41,124,13
1,0,2
15,19,9
48,214,40
0,0,1
8,11,6
12,24,6
36,47,16
63,345,17
23,40,16
184,9712,29
6,6,21
11,13,9
10,16,15
10,22,10
18,26,12
26,44,35
191,18145,5
223,18235,34
1,0,2
6,10,3
54,431,13
31,42,44
6,4,4
4,1,4
3,1,9
6,6,4
2,0,2
7,1,16
13,4,13
42,74,42
310,23433,19
11,14,7
50,66,48
14,46,7
0,0,1
14,37,6
25,27,28
12,7,14
0,0,1
16,91,6
3,0,24
49,322,29
49,287,14
45,245,33
358,23738,53
3,1,2
4,1,7
82,186,71
12,10,19
7,2,16
2,1,5
0,0,6
16,25,11
15,23,22
37,111,13
2,1,2
3,1,4
37,60,17
11,8,16
6,6,9
21,55,18
36,101,23
26,92,6
11,27,2
18,31,16
31,96,9
102,2142,13
3,3,1
6,3,6
3,3,2
16,23,8
25,212,4
7,3,19
5,0,14
152,9602,39
6,2,12
18,10,18
45,114,48
46,119,27
37,55,22
15,28,5
17,30,5
37,474,7
48,183,27
48,65,37
24,53,13
23,32,20
60,108,83
52,167,20
26,46,18
1,0,9
27,84,12
52,171,39
170,930,172
30,86,27
38,162,10
9,18,11
38,103,32
27,31,32
6,6,5
15,42,7
19,15,16
0,0,3
11,37,7
183,9800,19
5,3,4
0,0,1
9,4,7
56,100,46
26,100,9
27,35,19
51,67,44
1,0,13
40,194,13
17,74,6
194,13907,20
77,257,29
13,7,29
7,4,10
28,109,17
214,18258,11
5,3,3
17,83,8
25,76,10
22,8,42
9,21,3
9,4,10
2,0,7
10,3,18
27,104,24
15,16,8
9,5,8
19,21,15
19,28,20
5,6,4
16,29,6
15,17,26
13,55,7
68,340,23
6,0,18
4,6,3
34,58,59
9,21,7
200,18150,16
4,3,6
22,21,23
15,69,2
8,4,10
24,23,37
3,1,11
5,1,5
2,0,2
2,1,2
17,13,12
19,34,10
14,20,13
4,3,2
19,60,5
195,13916,12
8,13,2
118,453,60
0,0,1
7,3,21
23,97,18
8,2,10
7,6,15
1,0,3
3,1,9
172,13871,3
1,0,3
5,6,5
36,98,17
37,101,25
21,23,30
8,6,6
18,30,15
9,3,17
63,209,31
8,3,14
16,22,10
33,107,16
9,6,8
52,214,24
47,162,23
36,125,15
19,20,21
6,4,8
41,55,23
24,56,14
7,2,8
4,1,3
16,14,9
0,0,19
10,4,10
0,0,1
80,360,31
3,0,9
3,0,4
50,191,16
20,112,6
8,4,12
3,1,4
18,43,12
46,262,23
41,79,20
11,5,9
23,66,17
18,28,19
1,0,7
13,5,13
5,4,4
6,6,3
20,15,23
6,2,8
10,5,12
4,1,31
3,1,16
8,10,8
0,0,10
8,21,5
17,39,5
0,0,1
41,132,27
34,196,15
3,3,1
18,19,15
4,3,8
9,6,5
9,4,11
23,67,11
2,0,2
9,6,12
32,115,32
30,44,39
2,0,11
17,32,7
91,544,49
4,3,7
14,13,13
207,18175,28
7,4,6
3,1,9
1,0,15
1,0,3
1,0,4
27,43,21
2,0,7
11,7,13
96,313,77
5,3,5
47,199,23
2,1,1
9,29,4
9,29,3
13,34,15
19,41,9
29,54,14
31,100,21
49,166,33
37,104,44
19,17,15
89,552,32
12,14,23
9,13,21
11,9,11
5,3,3
9,13,5
4,1,10
1,0,18
6,6,5
52,194,25
205,11547,27
9,10,4
204,18177,15
55,335,25
36,138,35
24,62,32
62,453,68
9,13,12
40,74,37
31,105,19
106,649,35
35,240,22
1,0,4
17,38,8
13,29,9
28,54,20
17,32,15
13,29,5
25,73,7
24,71,10
17,22,15
13,22,15
16,27,9
39,67,67
15,32,7
33,21,48
14,15,16
4,0,6
25,51,18
26,26,21
37,80,23
12,16,10
0,0,3
22,45,11
30,33,19
12,16,4
28,58,16
11,5,15
0,0,3
4,1,6
158,9644,16
5,3,4
1,0,1
22,210,2
9,13,5
12,45,7
23,23,41
159,9617,17
1,0,4
28,115,11
0,0,3
8,21,4
7,21,3
20,21,14
33,65,12
50,231,31
0,0,6
16,20,10
58,276,14
205,18165,10
39,104,14
69,293,23
33,209,9
13,26,6
2,1,10
0,0,1
3,1,13
2,0,4
13,17,7
17,72,5
7,4,4
225,18425,10
3,3,2
5,4,8
26,48,13
1,0,2
91,471,45
19,10,32
4,3,2
14,42,12
0,0,4
8,15,4
81,335,30
9,15,4
77,320,39
27,58,28
1,0,18
186,9695,36
0,0,2
23,47,15
19,23,10
6,15,3
6,15,2
11,18,5
11,17,5
8,18,2
8,18,2
39,127,11
8,13,5
30,50,12
20,14,20
7,21,3
37,152,9
6,3,8
21,14,25
19,16,17
10,11,12
9,12,7
2,1,1
7,4,5
11,4,32
14,48,16
1,0,5
205,13944,26
35,161,25
3,3,10
12,19,8
9,14,4
40,170,11
186,13886,26
4,6,4
9,27,6
171,13865,7
34,30,33
5,1,5
15,14,11
0,0,1
29,226,3
43,237,23
188,13889,17
36,78,15
192,18145,4
25,34,25
2,1,3
3,1,3
42,98,17
37,90,15
240,18288,26
20,78,5
53,151,29
43,148,18
36,77,24
27,56,22
14,63,3
181,13883,11
38,305,32
12,19,11
6,1,10
9,2,20
6,4,6
196,18146,19
154,9608,18
23,60,10
2,0,8
4,3,2
14,9,12
19,40,29
2,0,3
10,10,11
343,27753,19
1,0,5
1,0,6
3,0,3
10,7,5
3,3,1
6,4,4
7,5,16
9,9,5
6,10,2
5,6,8
223,9928,47
201,13897,58
2,0,12
141,9591,6
4,0,11
93,559,26
5,1,10
10,2,16
4,3,8
22,29,19
5,3,6
1,0,4
24,44,16
8,16,4
11,16,5
6,15,4
6,15,1
4,3,21
12,16,16
6,3,14
15,29,16
24,51,32
20,43,21
78,339,42
38,167,21
49,247,20
101,502,41
4,0,21
143,9594,3
8,13,2
2,1,7
10,8,17
8,5,8
3,1,4
4,1,3
1,0,8
40,158,44
147,9598,7
7,4,5
0,0,2
9,12,8
62,282,35
0,0,7
48,174,15
41,106,32
4,3,5
13,23,13
82,244,56
26,76,7
19,49,13
11,37,2
18,38,12
18,51,15
9,36,2
10,36,3
47,133,50
26,86,7
53,134,33
36,101,22
2,1,1
6,2,39
45,492,11
0,0,2
11,12,4
13,13,9
11,9,7
11,7,21
0,0,2
22,51,5
17,11,12
28,61,28
3,0,15
22,42,9
39,148,20
33,92,22
11,3,26
219,18286,22
15,42,5
1,0,6
2,1,3
2,1,3
3,1,2
33,30,34
167,13861,6
8,2,8
4,3,4
61,131,45
16,8,13
7,7,5
2,1,5
4,0,7
56,185,28
49,185,21
171,13862,16
11,14,10
24,39,15
16,10,17
9,4,14
15,16,11
13,31,12
207,18189,20
20,32,10
5,1,6
26,72,13
14,27,7
52,221,22
0,0,1
0,0,4
20,14,21
37,86,19
8,1,16
3,0,16
10,2,8
