2,3,4,True,False
0,0,0,16857,2175686
1,0,0,839,51386
2,0,0,33,1211
10,45,120,0,13
7,21,35,0,16
2,1,0,45,2370
3,3,1,8,516
3,1,0,3,119
6,15,20,1,14
4,6,4,3,34
6,7,4,0,0
8,16,20,0,1
7,15,20,0,0
4,3,1,2,23
4,2,0,0,3
3,0,0,0,30
5,3,1,0,0
-1,0,0,0,0
-2,0,0,0,0
4,0,0,0,1
4,1,0,1,0
1,1,0,0,0
3,2,0,0,4
5,4,1,0,0
5,1,0,0,1
-1,-1,0,0,0
4,4,1,0,0
1,-1,0,0,0
5,10,10,0,2
-2,-1,0,0,0
5,2,0,0,0
3,4,1,0,0
1,2,1,0,0
2,3,1,0,0
0,-1,0,0,0
0,1,0,0,0
5,5,1,0,0
-4,-2,0,0,0
4,3,0,0,0
6,3,0,0,0
-1,-2,0,0,0
-1,1,0,0,0
1,2,0,0,0
2,2,0,0,0
