2,3,True,False
0,0,16295,2151261
1,0,1039,64028
10,45,0,13
7,21,1,15
6,15,0,26
5,10,2,27
3,3,15,755
2,1,46,3294
4,3,3,36
3,1,3,185
2,0,55,1931
4,6,5,188
5,6,0,3
6,10,0,0
7,11,0,1
5,4,0,3
4,2,1,7
-1,0,0,0
1,1,0,0
0,1,0,0
3,0,1,58
4,1,0,12
-2,0,0,0
4,0,0,3
3,2,0,8
2,2,0,0
5,1,0,0
6,7,0,1
-2,-1,0,0
1,-1,0,0
0,-1,0,0
2,3,0,0
4,4,0,1
6,4,0,0
1,2,0,0
6,2,0,1
4,5,0,1
3,5,0,0
5,2,0,0
5,0,0,0
-1,1,0,0
-1,-1,0,0
-3,0,0,0
