2,3,True,False
0,0,17052,2185408
1,0,785,46098
11,55,0,12
6,15,0,28
4,6,1,75
2,1,45,2187
3,3,3,268
3,1,4,91
2,0,29,1030
3,0,0,17
5,4,0,1
4,2,0,1
4,3,0,12
1,1,0,0
4,1,0,3
5,6,0,3
-1,0,0,0
0,1,0,0
6,6,0,0
5,1,0,0
4,0,0,3
3,2,0,3
2,3,0,0
-2,-1,0,0
1,2,0,0
4,4,0,1
-1,-1,0,0
1,-1,0,0
0,-1,0,0
2,2,0,0
-2,0,0,0
-4,-2,0,0
6,3,0,0
-3,-2,0,0
5,3,0,0
-3,0,0,0
