2,3,True,False
0,0,17346,2195656
1,0,647,40489
10,45,0,13
3,3,11,336
2,1,26,1670
2,0,20,750
4,6,1,24
6,15,0,9
5,4,0,1
4,2,0,1
3,1,5,66
4,3,0,12
3,0,0,14
5,3,0,1
-2,0,0,0
-1,0,0,0
4,0,0,1
4,1,0,1
1,1,0,0
3,2,0,1
5,10,0,1
0,-1,0,0
-1,-1,0,0
2,2,0,0
4,4,0,0
2,3,0,0
-2,-1,0,0
0,1,0,0
-1,1,0,0
-3,0,0,0
