2,3,True,False
12,50,0,4
22,86,0,0
14,50,0,5
26,96,0,0
24,93,0,0
17,54,0,0
18,56,0,1
19,56,0,0
23,87,0,0
17,53,0,0
15,53,0,2
16,53,0,0
15,70,0,1
17,75,0,0
20,84,0,1
13,63,0,1
10,54,0,0
14,60,0,4
14,53,0,3
-3,-17,0,0
19,46,0,0
16,33,0,0
18,35,0,0
19,35,0,0
17,34,0,1
16,31,0,0
15,31,0,1
17,32,0,0
16,29,0,0
3,-8,0,0
28,137,1,0
29,137,0,0
26,134,0,0
17,121,0,0
28,135,0,0
-11,-10,0,0
-12,-10,0,0
27,134,0,0
29,135,0,0
10,72,0,0
23,131,0,0
11,72,0,0
13,72,0,2
17,78,0,0
22,131,0,0
19,128,0,0
17,127,0,0
18,127,0,0
14,115,0,0
11,109,0,0
21,130,0,0
15,76,0,0
24,132,0,0
19,79,0,0
20,79,0,0
25,132,0,0
12,110,0,0
26,132,0,0
22,126,0,0
18,78,0,0
18,34,0,0
18,40,0,0
14,5,0,0
-6,-21,0,0
15,10,0,0
2,-9,0,0
8,-3,0,0
6,-2,0,0
5,-3,0,0
7,-2,0,0
8,-1,0,0
18,12,0,0
4,24,0,0
19,12,0,0
17,11,0,0
16,11,0,0
7,32,0,0
16,58,0,3
14,7,0,0
9,42,0,0
0,-7,0,0
12,52,1,1
5,37,0,0
7,38,0,0
27,351,0,1
10,43,1,3
15,29,0,0
19,30,0,0
16,24,0,0
17,24,0,0
20,27,0,0
22,30,0,0
19,21,0,0
21,24,0,0
13,2,0,0
16,13,0,0
5,25,0,0
17,41,0,0
9,34,0,7
8,32,0,0
18,49,0,0
4,23,0,0
3,23,0,0
7,31,0,0
6,31,0,0
3,26,0,0
13,51,0,1
15,52,0,1
18,55,0,1
9,39,0,0
14,41,0,1
12,41,0,1
11,41,0,5
23,253,0,8
18,243,0,0
24,253,0,0
17,238,0,0
-7,-12,0,0
-5,-15,0,0
-1,-8,0,0
1,-9,0,0
14,54,0,1
16,55,0,1
16,52,0,0
17,55,0,0
5,41,0,0
15,54,0,0
9,57,0,0
17,57,0,0
10,57,0,0
5,47,0,0
6,47,0,0
11,43,0,7
8,50,0,0
18,59,0,0
7,50,0,0
5,49,0,0
17,62,0,0
4,49,0,0
1,46,0,0
-1,45,0,0
-4,42,0,0
7,40,0,0
-2,43,0,0
3,53,0,0
0,50,0,0
4,56,0,0
12,84,0,0
17,59,0,0
9,81,0,0
18,126,0,0
20,127,0,0
23,130,0,0
26,104,0,0
26,133,0,0
29,136,0,0
34,137,0,0
15,62,0,1
32,136,0,0
28,130,0,0
30,131,0,0
12,53,0,1
27,104,0,0
13,61,0,0
12,61,0,3
30,135,0,0
26,129,0,0
11,53,2,2
25,129,0,0
22,98,0,0
28,132,0,0
17,58,0,0
26,131,0,0
20,116,0,0
20,97,0,1
14,101,0,0
10,99,0,0
14,62,0,1
13,53,0,2
12,100,0,0
15,101,0,0
17,65,0,0
19,107,0,1
22,113,0,0
23,100,0,0
22,100,0,0
18,65,0,1
17,90,0,0
17,98,0,0
8,53,0,0
6,52,0,0
10,48,0,0
9,55,0,0
13,65,0,3
16,48,0,0
15,48,0,1
11,52,0,3
11,62,0,0
11,50,0,1
10,50,0,0
15,60,0,0
16,54,0,0
20,54,0,0
17,51,0,0
18,51,0,0
17,61,0,0
19,62,0,0
21,65,0,0
19,64,0,0
6,38,0,0
1,-18,0,0
-1,-19,0,0
-4,-22,0,0
-6,-25,0,0
-8,-28,0,0
-10,-29,0,0
-9,-28,0,0
-5,-22,0,0
-6,-23,0,0
-9,-29,0,0
-7,-27,0,0
-4,-21,0,0
-3,-21,0,0
-6,-24,0,0
-5,-23,0,0
2,-5,0,0
15,45,0,0
15,44,0,0
14,8,0,0
16,16,0,0
17,44,0,0
5,23,0,0
16,23,0,0
15,14,1,1
18,50,0,0
17,50,0,0
19,51,0,0
22,45,0,0
20,44,0,0
21,52,0,0
23,47,0,0
25,48,0,0
19,45,0,0
18,46,0,2
17,20,0,0
-1,20,0,0
16,40,0,0
17,42,0,0
-2,20,0,0
-4,19,0,0
-1,22,0,0
17,40,0,0
-3,21,0,0
0,24,0,0
-1,24,0,0
3,27,0,0
-1,21,0,0
1,22,0,0
16,38,0,0
19,41,0,0
-2,14,0,0
6,26,0,0
13,90,0,0
12,90,0,0
17,94,0,0
1,20,0,0
17,16,0,0
-1,19,0,0
2,22,0,0
1,16,0,0
-2,7,0,0
-3,7,0,0
10,52,0,0
20,30,0,0
17,27,0,0
8,38,0,0
10,41,0,5
6,39,0,0
4,34,0,0
8,40,0,0
1,23,0,0
17,128,0,1
16,128,0,0
-5,-21,0,0
16,18,0,0
17,18,0,0
17,17,0,0
16,25,0,0
14,61,1,0
12,58,1,2
17,68,0,0
12,60,0,2
-6,2,0,0
-8,-2,0,0
-6,-19,0,0
6,30,0,0
6,32,0,0
11,42,0,4
16,80,0,2
7,72,0,0
9,73,0,0
11,74,0,0
14,77,0,2
13,77,0,1
12,77,0,0
17,23,0,0
19,137,0,0
3,-4,0,0
-10,-1,0,0
-9,-1,0,0
-8,-1,0,0
17,66,0,1
21,80,0,0
-2,8,0,0
-3,8,0,0
-4,8,0,0
-5,8,0,0
-2,9,0,0
1,18,0,0
0,17,0,0
17,28,0,0
19,29,0,0
-4,4,0,0
-3,9,0,0
-2,6,0,0
-2,17,0,0
18,22,0,0
-3,-11,0,0
-1,16,0,0
19,83,0,0
16,68,0,0
20,86,0,0
23,98,0,0
25,99,0,0
30,119,0,0
22,67,0,0
15,84,0,4
17,87,0,0
18,87,0,0
16,86,0,0
20,83,0,0
18,91,0,0
21,94,0,0
22,88,0,0
20,92,0,0
21,86,0,1
24,98,0,0
25,92,0,0
27,107,0,0
28,101,0,0
33,122,0,0
26,94,0,0
19,73,0,0
21,73,0,0
17,72,0,0
17,45,0,0
23,60,0,0
23,59,0,0
21,34,0,0
20,31,0,0
15,11,0,0
6,34,0,0
5,33,0,0
4,33,0,0
8,39,0,0
7,39,0,0
5,-4,0,0
4,-4,0,0
15,13,0,0
16,34,0,0
19,34,0,0
23,44,0,0
-11,-15,0,0
16,82,0,1
6,42,0,0
6,43,0,0
9,46,0,0
9,47,0,0
8,47,0,0
-2,13,0,0
9,48,0,0
36,600,0,1
31,585,0,0
13,54,0,6
5,42,0,0
4,40,0,0
5,40,0,0
6,40,0,0
7,41,0,0
3,40,0,0
8,41,0,0
5,38,0,0
11,49,1,2
4,38,0,0
12,51,0,3
14,52,0,1
3,37,0,0
12,49,0,2
34,591,0,0
3,38,0,0
35,591,0,0
2,38,0,0
1,38,0,0
10,42,0,2
34,590,0,0
4,36,0,0
6,41,0,0
3,39,0,0
20,49,0,0
23,52,0,0
22,52,0,0
29,570,0,0
33,580,0,0
21,51,0,0
19,50,0,0
-4,-12,0,0
-5,-12,0,0
-6,-15,0,0
13,89,0,0
16,92,0,1
9,50,0,0
19,136,0,1
15,65,0,1
12,62,1,2
15,92,0,1
19,98,0,0
-1,-7,0,0
13,130,0,0
22,253,0,0
24,260,0,2
11,48,0,0
31,214,0,0
26,208,0,0
3,29,0,0
2,29,0,0
23,102,0,0
22,102,0,0
9,72,0,0
-7,-15,0,0
-6,-13,0,0
-7,-18,0,0
-3,-15,0,0
-2,-15,0,0
-5,-17,0,0
-4,6,0,0
-3,-32,0,0
-5,-39,0,0
-2,-35,0,0
-8,-42,0,0
-8,-50,0,0
-11,-54,0,0
-14,-57,0,0
-12,-56,0,0
-9,-53,0,0
-6,-49,0,0
-12,-64,0,0
-15,-68,0,0
-7,-16,0,0
-10,-63,0,0
-13,-67,0,0
-9,-47,0,0
-11,-48,0,0
-5,-33,0,0
-7,-44,0,0
-4,5,0,0
-7,2,0,0
18,67,0,0
22,69,0,0
21,61,0,0
20,68,0,0
23,67,0,0
16,65,0,2
19,60,0,0
14,64,0,0
10,51,0,0
20,64,0,0
15,64,0,1
18,63,0,0
11,60,0,0
12,63,0,0
11,51,0,6
13,52,0,0
10,56,0,0
10,62,0,0
7,51,0,0
8,49,0,0
11,57,0,0
6,50,0,0
16,63,0,0
17,64,0,0
16,59,0,0
12,54,0,2
16,66,0,1
18,71,0,0
9,59,0,0
9,56,0,0
1,-7,0,0
15,68,0,0
17,52,0,0
20,58,0,0
10,64,0,0
11,64,0,0
16,96,0,0
17,103,0,0
17,100,0,0
20,106,0,0
22,115,0,0
22,118,0,0
25,121,0,0
24,120,0,0
21,117,0,0
21,114,0,0
19,44,0,0
25,128,0,0
25,131,0,0
18,43,0,1
21,111,0,0
5,36,0,0
22,112,0,0
17,97,0,0
19,108,0,0
18,108,0,0
6,36,0,0
16,57,0,0
14,63,0,0
3,-6,0,0
13,64,0,0
10,49,0,0
9,49,0,0
-9,-6,0,0
-11,-7,0,0
19,59,0,0
-9,-34,0,0
-5,-35,0,0
-6,-31,0,0
-7,-36,0,0
4,30,0,0
1,27,0,0
12,82,0,0
6,67,0,0
4,29,0,0
3,31,0,0
-9,-11,0,0
-7,-11,0,0
-14,-21,0,0
7,67,0,0
1,30,0,0
13,82,0,0
22,81,0,0
28,87,0,0
26,86,0,0
19,78,0,0
23,83,0,0
20,80,0,0
22,83,0,0
20,82,0,0
15,83,0,2
14,84,0,1
16,83,0,0
10,58,0,0
12,59,0,3
11,81,0,0
18,89,0,0
19,71,0,0
22,74,0,0
10,69,0,0
9,69,0,0
21,69,0,0
18,66,0,0
26,99,0,0
19,89,0,0
19,90,0,0
23,96,0,0
19,91,0,0
21,107,0,0
20,107,0,0
7,49,0,0
13,59,0,4
18,68,0,0
20,71,0,0
22,76,0,0
24,81,0,0
20,67,0,0
14,59,0,0
21,74,0,0
18,64,0,0
7,47,0,0
-1,-13,0,0
-7,-19,0,0
-4,-18,0,0
-5,-18,0,0
1,-12,0,0
0,-14,0,0
-8,-20,0,0
9,41,0,0
19,48,0,0
17,47,0,0
7,37,0,0
7,46,0,0
-9,-18,0,0
-8,-16,0,0
17,36,0,1
20,39,0,0
24,49,0,0
-3,-16,0,0
0,-13,0,0
-1,-15,0,0
-6,-20,0,0
-7,-21,0,0
-8,-21,0,0
-9,-21,0,0
5,35,0,0
2,-25,0,0
-6,-33,0,0
0,-25,0,0
-8,-34,0,0
-7,-34,0,0
-2,-26,0,0
0,-26,0,0
-9,-36,0,0
-3,-29,0,0
-10,-37,0,0
-8,-36,0,0
-1,-28,0,0
-5,-29,0,0
-2,-28,0,0
-11,-37,0,0
-7,-35,0,0
-8,-32,0,0
-5,-31,0,0
-12,-39,0,0
-14,-40,0,0
-11,-35,0,0
-10,-38,0,0
-8,-37,0,0
-4,-32,0,0
-15,-42,0,0
-3,-30,0,0
-4,-30,0,0
4,39,0,0
5,39,0,0
2,36,0,0
1,24,0,0
-3,15,0,0
-4,15,0,0
3,36,0,0
2,34,0,0
4,35,0,0
3,35,0,0
1,34,0,0
10,70,0,0
12,71,0,0
15,74,0,0
21,82,0,0
13,73,0,3
14,73,0,0
22,82,0,0
18,80,0,0
18,77,0,0
17,76,0,1
22,84,0,0
25,85,0,0
21,83,0,0
19,82,0,1
16,77,0,0
25,87,0,0
15,75,0,0
16,75,0,2
16,76,0,0
3,-7,0,0
4,-3,0,0
1,-8,0,0
19,53,0,0
23,62,0,0
20,59,0,0
15,57,0,0
14,45,0,0
0,19,0,0
1,-11,0,0
22,49,0,0
1,19,0,0
2,-14,0,0
2,-23,0,0
-2,-27,0,0
0,-19,0,0
0,-28,0,0
1,-27,0,0
-1,-23,0,0
0,-22,0,0
-1,-24,0,0
0,-29,0,0
-6,-37,0,0
1,-17,0,0
2,-17,0,0
2,-22,0,0
1,-22,0,0
19,42,0,0
-10,-18,0,0
12,64,0,1
16,84,0,0
20,90,0,0
22,91,0,0
20,87,0,0
28,112,0,0
30,113,0,0
26,108,0,0
22,101,0,0
24,104,0,0
25,105,0,0
22,71,0,0
26,81,0,0
24,77,0,0
30,87,0,0
28,114,0,0
28,83,0,0
27,114,0,0
25,72,0,0
23,68,0,0
20,62,0,0
18,58,0,0
22,99,0,0
22,68,0,0
24,72,0,0
24,100,0,0
25,100,0,0
22,97,0,0
19,68,0,0
27,95,0,0
23,97,0,0
