2,3,True,False
9,14,2,43
13,25,1,3
12,25,0,21
9,13,2,131
13,50,0,4
14,48,0,4
12,45,3,29
10,44,1,1
9,44,0,0
13,46,0,24
11,44,2,6
17,60,0,1
97,4560,0,2
8,45,0,0
16,60,0,3
9,15,5,131
96,4560,0,70
6,16,0,0
0,3,0,0
4,14,0,0
41,602,0,0
42,602,0,0
8,8,3,114
40,601,0,0
10,18,4,51
40,610,0,2
10,16,3,92
41,616,0,0
39,601,0,0
20,190,5,138
22,191,0,3
11,22,5,32
4,7,0,0
21,190,0,4
23,191,0,0
24,196,0,1
23,195,0,0
26,211,0,2
7,2,19,267
24,192,0,0
11,24,2,35
21,191,0,0
27,211,0,0
23,193,0,0
5,0,54,1440
15,30,0,0
14,30,0,6
-1,-5,0,0
0,-5,0,0
9,55,0,0
18,76,0,11
14,46,0,20
8,7,13,239
11,10,2,11
11,23,2,29
9,32,2,15
-5,-10,0,0
-1,-4,0,0
13,27,0,4
7,18,4,53
7,19,3,53
8,25,5,29
3,12,0,0
6,18,0,0
13,32,0,7
8,26,2,22
15,49,0,16
-6,-3,0,0
7,23,0,0
-4,-6,0,0
6,19,0,0
15,51,0,10
10,35,4,13
14,53,1,1
11,33,1,12
9,26,2,27
1,-4,0,0
3,15,0,0
11,21,4,49
-1,3,0,0
12,21,0,14
13,21,0,2
9,17,4,31
11,12,0,10
2,4,0,0
9,7,3,63
4,12,0,0
9,10,3,86
15,55,0,7
17,56,0,1
15,46,0,6
16,46,0,0
16,48,1,2
15,48,0,0
12,42,0,14
14,39,0,6
13,39,0,11
1,4,0,0
-3,-6,0,0
8,6,9,168
11,41,0,13
14,42,0,10
12,36,0,26
5,20,0,0
16,56,0,11
15,56,0,3
17,57,0,6
18,57,0,1
17,50,0,1
6,21,0,0
15,37,1,4
12,22,0,12
11,17,0,28
-10,-21,0,0
-6,-15,0,0
1,6,0,0
-4,-4,0,0
-6,-5,0,0
-5,-1,0,0
0,9,0,0
-3,-5,0,0
-2,1,0,0
4,16,0,0
3,10,0,0
5,16,0,0
6,24,0,0
4,23,0,0
8,24,1,34
12,33,3,3
7,26,0,0
8,27,1,12
13,30,0,12
15,25,0,1
13,24,0,5
14,24,0,1
12,19,0,8
11,19,1,11
12,18,0,5
16,51,0,1
6,14,8,71
2,-4,0,0
17,52,0,2
14,40,0,4
1,-2,0,0
2,-2,0,0
8,4,8,140
11,14,1,15
12,17,0,10
11,16,1,26
-2,-4,0,0
-4,0,0,0
3,-1,0,0
14,26,0,1
15,27,0,2
7,36,0,0
3,13,0,0
2,13,0,0
15,43,0,10
1,13,0,0
12,24,1,13
16,43,0,2
14,36,1,5
11,18,0,15
15,36,0,3
8,19,5,51
5,21,0,0
12,35,1,6
10,34,0,13
7,31,0,0
9,34,1,4
6,31,0,0
5,18,0,0
0,8,0,0
4,30,0,0
7,33,0,0
5,30,0,0
8,33,0,0
9,33,3,8
6,30,0,0
7,30,0,0
1,8,0,0
11,15,1,20
12,15,0,2
10,10,6,27
2,10,0,0
3,11,0,0
9,8,5,54
2,11,0,0
9,6,1,46
-3,-7,0,0
10,11,2,24
13,35,0,5
8,2,6,66
14,44,0,1
8,1,1,30
14,43,1,13
12,13,0,6
13,14,0,2
14,14,0,0
13,13,1,1
14,22,0,2
13,40,0,6
15,47,0,2
10,7,2,15
10,19,0,21
9,19,2,22
-5,-6,0,0
13,19,0,0
10,15,3,25
6,20,0,0
10,8,1,19
11,11,2,13
15,17,0,2
12,12,1,5
8,46,0,0
10,9,2,16
0,-6,0,0
8,3,5,82
14,38,0,5
-3,-4,0,0
-3,1,0,0
-1,-7,0,0
-2,-7,0,0
-2,-6,0,0
-3,-8,0,0
-6,-12,0,0
-7,-14,0,0
-9,-15,0,0
-3,-9,0,0
-5,-9,0,0
-7,-10,0,0
-2,5,0,0
-1,-6,0,0
14,32,0,1
16,49,0,5
12,20,0,7
7,22,0,0
12,23,0,13
15,32,0,2
9,20,2,47
16,34,0,0
17,39,0,1
13,28,0,4
16,27,1,1
14,27,0,1
16,37,0,1
20,40,0,0
17,34,0,0
11,26,3,10
15,34,0,2
4,-2,0,0
-7,-6,0,0
13,33,0,2
-5,-5,0,0
-7,-5,0,0
-8,-6,0,0
11,35,0,21
11,32,0,10
15,28,0,4
13,23,0,4
17,44,0,1
11,7,1,11
7,24,0,0
0,6,0,0
5,17,0,0
4,13,0,0
9,27,0,17
2,12,0,0
-5,-4,0,0
1,12,0,0
0,5,0,0
-2,-5,0,0
1,9,0,0
10,5,2,13
11,5,0,4
12,5,0,3
13,16,0,4
9,5,3,35
10,6,2,12
12,14,1,6
14,21,0,0
13,18,1,3
14,18,0,0
15,18,0,0
13,17,0,3
11,8,0,8
12,9,0,4
5,-1,0,0
3,-2,0,0
13,12,1,0
4,-1,0,0
-4,1,0,0
-5,-3,0,0
6,0,7,223
15,61,1,3
19,76,1,1
17,76,0,7
14,49,0,14
16,57,0,10
18,72,0,2
17,72,0,3
17,58,0,1
16,58,0,3
16,50,0,2
8,29,0,0
7,29,0,0
11,9,0,10
-5,0,0,0
12,16,1,4
2,-3,0,0
-2,-9,0,0
-1,-9,0,0
-4,-9,0,0
2,-6,0,0
3,-3,0,0
-6,-6,0,0
16,61,0,1
14,55,1,8
15,58,0,8
1,7,0,0
6,28,0,0
12,58,0,8
12,53,0,1
9,54,0,0
12,57,1,6
11,57,0,0
9,4,2,30
10,4,0,7
11,4,0,1
12,7,0,1
14,20,0,2
13,20,0,2
12,48,0,8
11,47,0,7
9,46,0,0
11,48,0,0
9,47,0,0
7,44,0,0
18,81,0,2
7,0,1,39
18,70,0,1
7,25,0,0
2,15,0,0
0,14,0,0
1,14,0,0
10,43,1,7
11,43,3,10
10,40,0,6
11,42,0,4
13,43,1,18
12,40,1,4
14,59,0,2
13,41,0,1
14,41,0,4
15,41,0,2
15,62,0,0
13,59,0,2
14,35,0,3
14,34,0,1
11,6,0,10
19,61,0,0
19,59,0,0
19,60,0,0
15,50,0,1
17,51,0,2
16,69,0,2
4,18,0,0
9,63,0,0
15,66,0,3
6,25,0,0
16,67,0,3
14,73,0,0
18,75,0,0
16,72,0,14
10,66,0,0
-6,0,0,0
12,72,0,0
12,67,0,0
15,75,1,1
18,78,0,0
0,4,0,0
14,29,0,2
3,18,0,0
-6,-4,0,0
1,10,0,0
-1,7,0,0
3,16,0,0
-1,6,0,0
0,7,0,0
0,-7,0,0
1,-6,0,0
-1,-8,0,0
-1,4,0,0
-2,-13,0,0
7,35,0,0
-9,-9,0,0
-11,-10,0,0
-7,-8,0,0
-6,-7,0,0
9,2,1,11
9,3,3,15
-6,-1,0,0
13,22,0,3
-6,-2,0,0
18,54,0,0
-1,5,0,0
24,69,0,0
12,11,2,3
1,11,0,0
11,38,0,9
15,40,0,2
-2,6,0,0
-2,3,0,0
17,70,0,0
-2,4,0,0
20,82,0,0
10,65,0,0
18,73,0,5
16,64,0,9
14,63,0,0
13,62,0,3
1,-5,0,0
-7,-9,0,0
12,10,0,4
14,11,0,2
15,14,0,0
13,7,0,2
-4,-7,0,0
-6,-8,0,0
-5,-7,0,0
12,43,0,8
13,44,0,2
12,44,0,3
9,41,0,0
11,40,1,6
17,64,1,5
12,41,0,5
15,44,0,1
18,47,0,0
19,47,0,0
18,64,0,4
9,38,0,0
10,38,0,15
13,15,0,2
14,16,0,0
11,34,2,10
17,136,0,11
15,24,1,1
12,28,0,10
14,23,0,3
14,17,0,2
13,45,0,9
14,47,0,2
14,12,1,2
13,11,0,4
13,47,0,2
16,52,0,0
13,49,0,2
4,19,0,0
-3,2,0,0
0,13,0,0
-1,12,0,0
-2,12,0,0
1,15,0,0
0,17,0,0
4,31,0,0
3,30,0,0
15,31,0,3
2,27,0,0
1,27,0,0
2,28,0,0
0,23,0,0
6,26,0,0
-7,-7,0,0
10,32,2,19
15,21,0,0
9,1,1,8
-3,3,0,0
-5,2,0,0
-4,2,0,0
-4,3,0,0
-8,-9,0,0
-4,-5,0,0
8,0,0,7
14,31,0,1
18,33,0,0
22,35,0,0
20,34,0,0
16,28,0,0
17,28,0,0
20,31,0,0
14,25,0,3
12,8,0,2
13,8,0,3
14,8,0,0
15,22,0,0
3,19,0,0
0,16,0,0
-3,13,0,0
-2,15,0,0
2,17,0,0
14,19,0,2
3,17,0,0
15,19,0,0
4,17,0,0
16,22,0,0
15,23,0,0
6,22,0,0
3,25,0,0
5,26,0,0
5,24,0,0
4,20,0,0
2,19,0,0
0,11,0,0
-7,-4,0,0
-10,-6,0,0
-14,-8,0,0
-12,-7,0,0
-13,-7,0,0
-9,-1,0,0
-12,-4,0,0
-6,2,0,0
16,44,0,1
-1,8,0,0
-2,8,0,0
-4,7,0,0
-6,6,0,0
-3,9,0,0
-1,10,0,0
-2,10,0,0
-1,11,0,0
-4,8,0,0
-7,5,0,0
-6,5,0,0
-4,6,0,0
-2,7,0,0
-7,0,0,0
-5,1,0,0
14,15,0,1
18,126,1,2
17,123,0,0
20,132,0,0
19,129,0,0
13,54,0,3
12,49,0,1
17,49,0,1
19,54,0,0
-7,-2,0,0
15,20,0,0
-7,-12,0,0
15,35,0,1
16,39,0,1
18,40,0,0
15,26,0,1
16,31,0,0
-10,-12,0,0
-5,3,0,0
-1,9,0,0
0,15,0,0
13,78,2,43
15,39,0,0
16,24,0,0
17,24,0,0
16,25,0,1
13,9,0,1
-7,-1,0,0
-8,-5,0,0
14,13,0,1
10,2,0,4
10,26,1,17
0,10,0,0
-3,7,0,0
16,19,0,0
16,26,0,0
-3,4,0,0
8,44,0,0
-5,-8,0,0
12,6,0,2
10,3,0,8
19,93,0,1
13,29,2,6
20,93,0,0
22,119,0,1
21,94,0,3
21,102,0,0
22,103,1,0
18,93,0,1
20,94,0,5
17,91,0,1
20,102,0,1
133,8385,0,1
23,119,0,2
3,28,0,0
4,28,0,0
18,94,0,1
5,28,0,0
132,8385,0,0
21,106,0,0
18,97,0,0
20,106,0,0
131,8385,0,0
130,8385,0,9
48,1081,1,13
49,1081,0,3
50,1082,0,1
51,1099,0,4
49,1082,0,0
47,1081,0,68
53,1096,0,2
51,1084,0,0
52,1099,0,1
52,1106,0,0
53,1091,0,1
53,1106,0,0
46,1081,0,0
52,1091,0,0
52,1087,0,0
24,178,0,0
23,178,0,0
18,153,4,88
19,153,1,17
20,153,0,6
20,154,0,1
21,153,0,1
21,154,0,0
22,153,0,0
23,163,0,2
23,159,0,1
29,184,0,1
28,184,0,0
27,184,0,0
22,156,0,1
21,156,0,1
27,181,0,3
26,181,0,4
28,181,0,0
30,184,0,0
22,159,0,0
17,153,0,0
31,185,0,0
25,98,0,1
15,38,0,3
24,96,0,0
25,96,0,0
26,96,0,0
18,56,0,1
26,97,0,0
17,67,0,0
18,67,0,0
20,70,0,0
19,70,0,0
18,69,0,0
17,69,0,0
17,33,0,0
16,33,0,1
15,12,0,0
17,13,1,0
16,13,0,0
13,10,0,1
14,10,0,1
18,15,0,0
16,14,0,1
16,17,0,1
16,18,0,0
-7,-3,0,0
-9,-4,0,0
-8,-4,0,0
-9,-8,0,0
-8,-8,0,0
-10,-9,0,0
-8,-2,0,0
7,34,0,0
15,11,0,0
16,11,0,1
8,30,0,0
15,10,0,0
14,9,0,0
29,406,0,3
14,78,0,13
17,84,0,1
18,23,0,0
15,79,0,2
10,47,0,0
10,46,0,0
14,45,1,1
16,55,0,2
19,73,0,1
19,64,0,0
19,81,0,1
21,82,0,1
17,22,0,0
4,21,0,0
-3,5,0,0
15,15,0,0
9,39,0,0
8,37,0,0
1,19,0,0
6,23,0,0
16,21,0,0
16,20,0,1
17,21,0,0
18,26,0,0
2,18,0,0
-5,-20,0,0
-6,-20,0,0
9,0,0,1
14,37,0,2
9,37,0,0
7,37,0,0
6,37,0,0
5,37,0,0
4,37,0,0
-4,-10,0,0
15,42,0,1
19,50,0,0
18,50,0,0
20,58,0,0
19,57,0,1
21,77,0,1
20,76,0,0
18,83,0,2
22,78,0,0
19,91,0,0
20,91,0,0
18,62,0,0
19,72,0,1
16,42,0,1
20,81,0,0
15,29,0,0
21,143,0,1
20,142,0,0
19,142,0,0
18,142,0,0
23,142,0,0
24,142,0,0
19,56,0,1
18,49,0,1
8,31,0,0
18,34,0,1
17,29,0,0
19,30,0,0
21,30,0,0
22,30,0,0
20,29,0,0
18,28,0,0
19,29,0,0
19,28,0,0
21,29,0,0
17,30,0,0
17,27,0,0
16,29,0,1
15,33,0,2
-8,-3,0,0
-9,-3,0,0
10,1,0,1
16,40,0,0
21,65,0,1
20,65,0,0
19,65,0,0
8,32,0,0
19,52,0,0
8,39,0,0
6,36,0,0
9,42,0,0
17,62,0,1
18,63,0,0
19,63,0,0
11,3,0,2
12,4,1,2
17,42,0,1
15,16,0,1
12,68,0,0
20,72,0,1
19,87,0,1
21,88,0,1
21,73,0,0
20,73,0,0
13,5,0,0
16,36,0,0
17,46,0,0
16,32,0,0
12,47,0,6
16,9,0,0
17,9,0,0
16,8,0,0
15,8,0,0
12,3,0,1
13,3,0,0
14,52,0,3
0,12,0,0
4,22,0,0
-4,-8,0,0
1,-8,0,0
5,-2,0,0
0,-9,0,0
11,2,1,1
14,33,0,0
11,1,0,0
10,0,0,0
7,32,0,0
1,17,0,0
-2,14,0,0
-10,-14,0,0
5,35,0,0
2,32,0,0
10,60,0,0
11,60,0,0
4,39,0,0
-4,11,0,0
5,25,0,0
6,-8,0,0
5,-8,0,0
-1,-15,0,0
16,23,0,0
17,59,0,0
11,50,0,5
12,52,0,4
-8,0,0,0
16,47,0,3
18,88,0,1
5,23,0,0
12,2,0,0
12,50,0,5
9,43,0,0
13,52,0,2
13,4,0,0
17,11,0,0
18,11,0,0
17,8,0,0
18,8,0,0
17,7,0,0
14,5,0,0
12,54,0,5
19,89,0,0
18,89,0,0
10,50,0,0
13,53,0,2
-7,1,0,0
-6,1,0,0
13,6,0,0
14,7,0,0
-2,9,0,0
63,1953,0,1
30,435,2,15
31,436,0,3
32,435,0,1
31,435,0,8
32,436,0,3
34,436,0,1
33,436,0,1
18,105,0,0
19,105,0,1
19,111,0,1
13,57,0,1
15,13,0,0
3,-4,0,0
-3,-10,0,0
-2,-10,0,0
6,-1,0,0
6,-2,0,0
7,-2,0,0
17,35,0,0
16,35,0,1
-9,0,0,0
15,7,0,0
16,10,0,0
-1,13,0,0
5,27,0,0
15,147,0,0
18,36,0,0
24,92,0,0
15,78,0,2
12,77,0,0
23,92,0,0
12,76,0,0
14,79,0,1
13,79,0,0
21,89,0,0
13,77,0,1
27,95,0,0
28,95,0,0
26,95,0,0
18,87,0,0
12,78,0,0
25,95,0,0
25,115,0,0
22,112,0,0
11,77,0,0
13,93,0,0
24,95,0,0
26,98,0,0
24,97,0,0
22,96,0,0
23,96,0,0
17,90,0,1
17,107,0,0
16,90,0,0
23,122,0,1
26,125,0,0
27,125,0,0
18,91,0,1
17,87,0,1
15,87,0,0
25,125,0,0
19,68,0,0
-4,4,0,0
18,51,0,0
17,20,0,0
30,137,1,0
17,19,0,0
29,137,0,0
32,138,0,0
33,138,0,0
31,137,0,0
20,48,0,0
21,48,0,0
23,49,0,0
25,50,0,0
19,40,0,0
22,47,0,0
20,44,0,0
19,43,0,0
17,40,0,0
29,136,0,0
30,136,0,0
31,136,0,0
17,37,0,0
29,135,0,0
26,132,0,0
20,43,0,1
24,131,0,0
25,131,0,0
19,42,0,1
27,132,0,0
18,42,0,0
17,36,0,0
5,29,0,0
17,16,0,0
16,16,0,0
18,21,0,0
19,23,0,0
18,22,0,0
18,20,0,0
18,19,0,0
16,12,0,0
17,14,0,0
16,15,0,0
17,15,0,0
19,16,0,0
18,16,0,0
8,34,0,0
19,15,0,0
20,15,0,0
17,18,0,0
18,13,0,0
18,68,0,1
20,68,0,0
18,14,0,0
2,-12,0,0
7,42,0,0
6,42,0,0
3,-11,0,0
8,42,0,0
17,54,0,0
2,14,0,0
16,59,0,1
18,37,0,0
11,49,0,1
27,351,0,1
6,29,0,0
16,41,0,0
17,53,0,0
20,55,0,0
18,55,0,0
18,53,0,0
10,42,0,5
26,261,0,1
29,267,0,0
31,270,0,0
16,45,0,0
19,53,0,0
20,54,0,0
-9,-5,0,0
13,2,0,0
14,3,0,0
6,44,0,0
4,38,0,0
-8,-1,0,0
6,38,0,0
25,114,0,0
21,59,0,0
15,45,0,0
2,42,0,0
27,115,0,0
29,116,0,0
20,59,0,0
26,113,0,0
22,107,0,0
3,42,0,0
19,104,0,0
20,104,0,0
4,42,0,0
16,83,0,0
15,102,0,0
6,43,0,0
17,103,1,0
20,57,0,0
24,108,0,0
6,45,0,0
4,44,0,0
5,44,0,0
8,47,0,0
21,113,0,0
15,83,0,0
24,116,0,0
15,53,0,1
23,112,0,0
16,53,0,1
20,60,0,0
16,86,0,0
13,83,0,0
14,94,0,0
25,101,0,0
18,60,0,0
23,100,0,0
20,61,0,0
24,101,0,0
20,99,0,0
16,93,0,0
22,108,0,0
21,108,0,0
19,107,0,0
18,61,0,0
20,107,0,1
21,109,0,0
17,61,0,1
21,62,0,0
22,110,0,0
19,86,0,0
18,38,0,0
16,78,0,0
17,80,0,0
13,69,0,2
15,76,0,2
17,79,0,0
14,64,0,3
19,38,0,0
23,40,0,0
22,40,0,0
21,40,0,0
19,37,0,0
20,38,0,0
8,41,0,0
22,36,0,0
20,33,0,0
13,68,0,5
13,65,1,5
14,65,0,1
11,52,0,1
11,51,0,4
8,40,0,0
2,16,0,0
1,16,0,0
-5,6,0,0
1,18,0,0
7,39,0,0
16,30,0,0
7,40,0,0
-4,5,0,0
22,45,0,0
17,55,0,0
17,41,0,1
16,54,0,0
18,52,0,0
14,50,0,5
10,41,0,9
20,37,0,0
22,38,0,0
19,35,0,0
22,41,0,0
24,42,0,0
23,42,0,0
20,39,0,0
18,35,0,0
19,36,0,0
17,31,0,0
18,30,0,0
20,45,0,0
20,36,0,0
17,38,0,0
-9,-6,0,0
-6,-9,0,0
12,90,0,0
11,61,0,0
14,4,0,0
15,5,0,0
3,27,0,0
-1,21,0,0
1,22,0,0
0,22,0,0
2,23,0,0
4,24,0,0
-2,17,0,0
-1,17,0,0
-4,14,0,0
2,20,0,0
3,20,0,0
20,32,0,0
0,-8,0,0
-1,15,0,0
17,78,0,0
17,88,0,0
20,88,0,0
9,56,0,0
4,41,0,0
7,47,0,0
4,29,0,0
0,-11,0,0
-7,-21,0,0
17,32,0,0
18,43,0,0
18,41,0,0
21,45,0,0
18,39,0,0
14,75,0,0
13,72,0,1
7,62,0,0
11,65,0,0
9,64,0,0
8,64,0,0
2,49,0,0
0,48,0,0
-1,48,0,0
-2,48,0,0
0,49,0,0
-3,46,0,0
-2,46,0,0
1,49,0,0
3,50,0,0
4,50,0,0
2,54,0,0
1,54,0,0
0,54,0,0
2,55,0,0
5,58,0,0
6,58,0,0
1,48,0,0
-2,45,0,0
-3,45,0,0
-4,42,0,0
1,52,0,0
-2,49,0,0
-14,-17,0,0
-9,-7,0,0
-12,-10,0,0
-11,-6,0,0
-6,4,0,0
-10,-8,0,0
-8,-7,0,0
-9,-10,0,0
8,-1,0,0
-2,-15,0,0
14,6,0,0
19,136,0,2
18,135,0,0
20,137,0,0
-3,6,0,0
-7,2,0,0
25,216,0,1
22,210,0,0
16,38,0,0
-3,10,0,0
1,-7,0,0
16,75,0,1
10,64,0,0
6,46,0,0
13,76,0,1
15,77,0,1
19,79,0,0
16,79,1,3
-8,-12,0,0
20,78,0,0
21,78,0,0
20,84,0,0
20,74,0,0
21,81,0,0
19,74,0,0
23,82,0,0
21,75,0,0
22,89,0,0
15,54,0,1
14,54,0,2
12,51,0,1
8,38,0,0
16,63,0,0
15,60,0,1
14,83,0,2
12,74,0,0
5,42,0,0
5,41,0,0
7,43,0,0
11,0,0,0
12,0,0,0
13,0,0,0
3,21,0,0
15,64,0,0
36,600,0,1
11,63,0,0
13,64,0,0
32,582,0,0
30,577,0,0
10,59,0,0
11,62,0,0
14,60,0,3
9,49,0,0
11,64,0,0
10,61,0,0
15,63,0,1
16,66,0,3
14,62,0,1
5,46,0,0
7,49,0,0
9,40,0,0
4,43,0,0
8,57,0,0
29,321,0,2
19,137,0,3
11,93,0,0
17,126,0,1
-2,-24,0,0
32,336,0,0
34,337,0,0
22,104,0,0
24,276,0,4
15,73,0,1
25,277,0,0
16,73,0,0
17,74,0,1
21,80,0,0
11,67,0,0
18,74,0,0
17,93,0,0
20,77,0,0
19,96,0,0
22,102,0,0
18,84,0,0
14,70,0,3
13,70,0,5
16,76,0,0
21,70,0,0
10,54,0,0
3,39,0,0
8,53,0,0
5,40,0,0
-10,-13,0,0
-7,-13,0,0
1,42,0,0
-6,-11,0,0
9,62,0,0
9,52,0,0
-5,-11,0,0
-2,-8,0,0
6,35,0,0
3,47,0,0
1,46,0,0
7,38,0,0
4,32,0,0
3,32,0,0
4,35,0,0
2,31,0,0
1,32,0,0
5,34,0,0
3,43,0,0
4,33,0,0
4,49,0,0
5,48,0,0
8,51,0,0
6,50,0,0
23,74,0,0
19,71,0,0
7,50,0,0
17,66,0,0
25,75,0,0
21,72,0,0
23,72,0,0
19,69,0,0
25,73,0,0
18,66,0,0
20,63,0,0
22,64,0,0
23,71,0,0
28,79,0,0
18,65,0,0
30,80,0,0
18,71,0,0
25,72,0,0
15,52,0,1
4,25,0,0
2,24,0,0
4,26,0,0
4,27,0,0
3,24,0,0
20,67,0,0
21,68,0,0
10,49,0,0
16,71,0,1
17,73,0,1
14,72,0,0
12,64,0,2
13,73,0,2
9,53,0,0
19,77,0,0
4,-3,0,0
3,-5,0,0
2,-5,0,0
6,40,0,0
7,41,0,0
2,37,0,0
1,35,0,0
3,37,0,0
-1,34,0,0
5,39,0,0
3,38,0,0
0,35,0,0
0,34,0,0
1,34,0,0
2,35,0,0
2,34,0,0
5,38,0,0
6,41,0,0
-8,-20,0,0
-4,-14,0,0
18,46,0,0
20,56,0,0
24,66,0,0
18,48,0,0
6,34,0,0
1,28,0,0
21,57,0,0
19,44,0,0
8,43,0,0
18,44,0,0
19,45,0,0
19,51,0,0
21,52,0,0
11,58,0,0
15,96,0,1
13,60,0,3
9,51,0,0
8,49,0,0
13,63,1,1
12,84,0,0
15,94,0,1
22,118,0,1
10,53,0,0
12,82,0,0
14,90,0,1
8,48,0,0
10,56,0,0
18,102,0,0
16,97,0,0
15,74,0,0
14,86,0,0
15,95,0,0
21,112,0,0
18,107,0,0
24,124,0,0
13,84,0,0
21,119,0,0
27,136,0,0
26,135,0,0
20,118,0,0
16,96,0,0
23,133,0,0
29,150,0,0
19,103,0,0
25,120,0,0
15,81,0,0
18,85,0,0
6,39,0,0
12,61,1,1
20,90,0,0
15,70,0,1
11,59,0,0
1,-10,0,0
-6,-21,0,0
4,-5,0,0
0,-12,0,0
-7,-19,0,0
