2,3,True,False
13,10,0,1
-3,5,0,0
-4,10,0,0
-8,4,0,0
-12,-2,0,0
-9,1,0,0
-6,4,0,0
-2,10,0,0
-5,9,0,0
-6,8,0,0
0,11,0,0
-6,7,0,0
-4,8,0,0
-2,9,0,0
-3,9,0,0
-1,10,0,0
-5,7,0,0
-1,9,0,0
-3,8,0,0
-2,8,0,0
-5,5,0,0
0,10,0,0
0,15,0,0
-10,-1,0,0
-7,2,0,0
4,27,0,0
7,30,0,0
9,31,0,13
5,25,0,0
2,22,0,0
-1,19,0,0
0,19,0,0
-2,18,0,0
-4,17,0,0
-1,20,0,0
0,20,0,0
6,26,0,0
3,17,0,0
-1,15,0,0
1,16,0,0
20,29,0,0
17,26,0,0
12,18,0,2
14,19,0,0
13,20,1,0
18,28,0,0
16,136,0,0
15,136,0,0
5,-1,0,0
12,130,0,0
22,146,0,0
21,146,0,0
12,9,0,0
14,31,0,0
-4,3,0,0
-5,3,0,0
1,13,0,0
14,18,0,0
14,13,0,0
12,12,0,2
12,11,0,0
-3,6,0,0
-8,2,0,0
-6,3,0,0
-4,4,0,0
-5,4,0,0
-4,5,0,0
-1,8,0,0
7,25,0,0
12,35,1,4
13,17,0,1
14,17,0,1
13,14,0,0
11,6,0,1
14,10,0,0
-9,-7,0,0
-7,-6,0,0
15,19,0,0
9,1,0,1
16,19,0,0
15,16,0,0
16,18,0,0
13,7,0,0
12,6,0,0
8,0,0,2
13,6,0,0
-9,-8,0,0
15,21,0,0
15,24,0,0
6,35,0,0
7,36,0,0
-3,-10,0,0
16,26,0,0
14,14,0,0
15,78,0,3
18,81,0,0
12,78,0,0
19,84,1,0
16,79,0,5
16,78,0,2
10,1,0,2
129,8256,0,9
132,8256,0,1
130,8256,0,1
20,93,0,1
19,81,0,1
18,80,0,0
14,79,0,1
18,84,0,0
17,84,0,0
19,93,0,3
17,79,0,0
21,94,0,0
4,17,0,0
14,11,0,0
14,9,0,0
13,9,0,0
2,-3,0,0
-7,-4,0,0
13,28,0,2
12,28,0,2
13,26,0,3
15,52,0,2
16,52,0,0
8,45,0,0
29,406,0,3
2,14,0,0
18,73,0,1
12,47,0,1
15,50,0,0
12,32,1,4
20,74,0,1
14,34,0,1
13,47,0,1
14,28,0,2
4,21,0,0
3,21,0,0
14,29,0,0
6,23,0,0
-8,-3,0,0
12,5,0,0
15,18,0,0
19,49,0,0
12,38,0,3
18,49,0,0
17,49,0,0
19,50,0,0
18,50,0,0
16,31,0,0
6,-1,0,0
5,-3,0,0
4,-3,0,0
3,-4,0,0
15,46,0,2
18,153,0,13
-8,-4,0,0
-9,-4,0,0
-9,-5,0,0
-10,-5,0,0
-9,-3,0,0
-10,-4,0,0
2,19,0,0
0,16,0,0
-2,15,0,0
4,22,0,0
5,24,0,0
14,32,0,0
17,33,0,0
19,34,0,0
17,31,0,0
18,31,0,0
19,31,0,0
18,32,0,0
19,32,0,0
20,32,0,0
16,30,0,1
15,29,0,0
16,29,0,0
17,29,0,0
19,30,0,0
18,30,0,0
20,31,0,0
17,30,0,0
15,12,0,0
14,12,0,0
-1,12,0,0
-5,6,0,0
11,40,0,1
10,40,0,5
13,43,1,1
11,43,1,8
8,40,0,0
12,43,0,3
9,40,0,0
14,7,0,0
15,34,0,0
9,0,0,0
10,0,0,0
15,91,0,2
11,38,0,5
9,37,0,0
17,57,0,0
-5,-21,0,0
10,33,0,19
11,2,0,0
13,4,0,0
12,3,0,0
14,4,0,0
15,5,0,0
16,5,0,0
17,6,0,0
16,6,0,0
18,6,0,0
9,33,1,4
6,33,0,0
2,27,0,0
4,28,0,0
6,29,0,0
8,34,0,0
0,-8,0,0
16,120,3,5
-9,0,0,0
-8,0,0,0
13,3,0,0
-8,-28,0,0
-7,-21,0,0
5,26,0,0
5,27,0,0
9,44,0,0
10,44,0,3
18,72,0,0
9,35,0,6
17,65,0,0
9,41,0,0
12,44,0,2
9,32,0,12
8,38,0,0
7,38,0,0
10,41,0,6
13,44,0,1
5,23,0,0
1,17,0,0
5,30,0,0
16,91,0,1
20,97,0,0
19,97,0,0
11,1,0,0
12,1,0,0
-6,-10,0,0
16,81,0,1
18,82,0,0
12,2,0,0
16,24,0,0
7,42,0,0
5,41,0,0
7,41,0,0
6,41,0,0
8,42,0,0
4,30,0,0
14,55,0,0
17,153,0,0
16,153,0,0
19,153,0,3
20,153,0,0
20,154,0,0
-4,-9,0,0
11,50,0,2
12,50,0,2
16,56,0,0
11,77,0,0
12,77,0,0
11,76,0,0
10,76,0,0
9,76,0,0
8,76,0,0
9,77,0,0
10,77,0,0
-4,-12,0,0
11,0,0,0
-5,2,0,0
11,44,1,2
-7,-28,0,0
9,38,0,0
14,15,0,0
63,1953,0,1
16,12,0,0
20,116,1,0
-8,-13,0,0
11,66,0,0
14,57,0,2
11,56,0,0
20,140,1,0
18,136,0,1
16,134,0,0
10,46,0,0
-7,-27,0,0
-6,-27,0,0
16,14,0,0
17,14,0,0
15,22,1,0
9,53,0,0
10,54,0,0
9,54,0,0
16,65,0,0
23,93,0,0
12,57,0,2
13,57,0,1
7,51,0,0
20,90,0,0
8,51,0,0
6,50,0,0
7,50,0,0
23,96,0,0
5,49,0,0
3,49,0,0
9,55,0,0
26,99,0,0
25,99,0,0
4,49,0,0
7,52,0,0
22,96,0,0
19,92,0,0
23,106,0,0
19,96,0,0
16,61,0,0
8,52,0,0
9,52,0,0
20,96,0,0
10,52,0,0
13,60,0,2
14,60,0,3
21,97,0,1
11,58,0,0
10,58,0,0
13,61,0,0
15,66,0,0
16,66,0,1
14,68,1,4
13,67,0,1
14,63,0,1
19,90,0,0
11,35,0,7
9,34,0,2
4,-4,0,0
3,-5,0,0
7,37,0,0
5,33,0,0
4,34,0,0
14,33,0,3
18,39,0,0
16,34,0,0
18,37,0,0
16,32,0,0
16,20,0,0
15,20,0,2
14,25,0,0
6,-2,0,0
24,122,1,0
27,125,1,0
7,-1,0,0
25,124,0,0
22,121,0,0
24,124,0,0
21,121,0,0
23,124,0,0
20,121,0,0
22,124,0,0
19,120,0,0
21,123,0,0
20,123,0,0
18,120,0,0
17,120,0,0
13,91,0,0
0,17,0,0
15,120,0,0
16,46,0,0
12,40,0,2
6,30,0,0
12,41,0,0
14,39,0,1
15,39,0,0
17,41,0,0
15,33,0,0
14,35,0,1
17,38,0,0
18,34,0,0
17,34,0,1
15,45,0,0
16,42,0,0
18,45,0,0
15,10,0,0
13,50,0,4
15,53,0,1
16,53,0,1
7,34,0,0
3,28,0,0
5,29,0,0
7,29,0,0
18,43,0,0
15,6,0,0
14,6,0,0
17,56,0,0
-2,-15,0,0
-5,-18,0,0
18,54,0,0
6,42,0,0
27,351,0,1
15,38,0,1
15,41,0,1
17,35,0,1
17,42,0,0
13,41,0,1
15,28,0,0
-1,-13,0,0
-3,-16,0,0
-3,-14,0,0
27,245,0,1
24,240,0,1
26,245,0,0
28,246,0,0
21,237,0,0
25,243,0,0
20,228,0,0
26,234,0,0
16,222,0,0
22,228,0,0
23,228,0,0
12,216,0,0
24,228,0,0
13,216,0,0
21,225,0,0
25,231,0,0
26,231,0,0
28,232,0,0
32,234,0,0
17,222,0,0
29,231,0,0
30,231,0,0
32,232,0,0
23,226,0,0
22,226,0,0
21,226,0,0
18,223,0,0
14,217,0,0
17,220,0,0
15,219,0,0
18,222,0,0
-6,-12,0,0
17,55,0,0
13,53,0,2
22,89,0,0
19,86,0,0
15,47,0,1
14,76,0,0
16,77,0,0
9,56,0,0
9,43,0,0
14,45,0,0
17,51,0,0
8,56,0,0
20,57,0,0
6,55,0,0
2,53,0,0
16,51,0,0
6,43,0,0
7,43,0,0
5,42,0,0
5,56,0,0
4,56,0,0
1,53,0,0
9,57,0,0
3,42,0,0
12,60,1,2
4,42,0,0
14,61,0,0
18,67,0,0
10,48,0,0
11,48,0,0
15,48,0,1
16,54,0,0
27,112,0,0
30,115,0,0
24,93,0,0
29,103,0,0
27,102,0,0
16,59,0,0
14,53,0,2
10,47,0,0
28,114,0,0
22,99,0,0
15,54,0,0
26,102,0,0
9,47,0,0
17,89,0,0
25,102,0,0
21,95,0,0
19,61,0,0
24,98,0,0
15,80,0,0
16,58,0,0
17,81,0,0
11,74,0,0
18,93,0,0
8,43,0,0
13,75,0,0
10,72,0,0
11,72,0,0
8,69,0,0
17,58,0,1
5,66,0,0
4,66,0,0
3,66,0,0
6,69,0,0
10,75,0,0
12,49,0,1
11,49,1,3
7,69,0,0
12,79,0,0
14,80,0,0
17,59,0,0
22,108,0,0
19,105,0,0
20,107,0,1
19,107,0,0
17,106,0,0
21,112,0,0
15,97,0,0
5,52,0,0
0,18,0,0
8,31,0,0
16,50,0,2
9,48,0,0
13,2,0,0
8,48,0,0
10,43,1,7
12,51,0,1
20,38,0,0
19,54,0,0
11,54,0,3
12,54,0,4
13,54,0,5
10,51,0,0
7,48,0,0
20,54,0,0
8,47,0,0
7,46,0,0
3,40,0,0
9,46,0,0
6,45,0,0
-10,-8,0,0
3,26,0,0
7,32,0,0
-9,-9,0,0
-10,-9,0,0
12,42,0,3
18,35,0,0
19,35,0,0
8,33,0,0
8,32,0,0
7,33,0,0
6,31,0,0
5,31,0,0
16,38,0,0
20,40,0,0
17,43,0,0
19,40,0,0
17,39,0,0
18,44,0,0
16,39,0,0
17,23,0,0
17,40,0,0
16,15,0,0
16,33,0,0
19,36,0,0
20,37,0,0
15,9,0,0
14,8,0,0
15,8,0,0
16,8,0,0
17,9,0,0
18,55,0,0
-6,2,0,0
16,37,0,0
4,26,0,0
6,34,0,0
5,34,0,0
4,32,0,0
14,44,0,0
9,42,0,0
10,39,3,5
15,26,0,1
20,48,0,1
22,49,0,0
3,27,0,0
-2,17,0,0
1,20,0,0
3,25,0,0
0,22,0,0
3,24,0,0
20,44,0,0
21,44,0,0
25,46,0,0
24,46,0,0
23,46,0,0
22,45,0,0
23,45,0,0
26,46,0,0
17,25,0,0
6,37,0,0
3,33,0,0
16,22,0,0
17,8,0,0
-2,7,0,0
-3,7,0,0
-8,-10,0,0
17,16,0,0
15,13,0,0
-6,1,0,0
-7,1,0,0
-8,1,0,0
-10,0,0,0
-11,0,0,0
14,120,0,0
-4,-21,0,0
17,24,0,0
-3,-19,0,0
11,59,0,0
14,59,0,1
-6,-11,0,0
-1,-14,0,0
10,42,0,3
11,42,0,4
5,32,0,0
15,14,0,0
16,16,0,0
16,135,0,0
-4,6,0,0
8,41,0,0
1,-8,0,0
21,190,0,2
20,190,0,3
18,27,0,0
17,27,0,0
-2,14,0,0
-3,14,0,0
18,36,0,0
0,-7,0,0
-8,-2,0,0
16,47,0,1
18,41,0,0
23,75,0,0
19,65,0,0
15,86,0,1
12,83,0,0
7,68,0,0
3,22,0,0
4,62,0,0
6,63,0,0
3,58,0,0
6,61,0,0
14,64,0,1
8,62,0,0
2,18,0,0
3,47,0,0
9,49,0,0
1,46,0,0
-7,10,0,0
-5,13,0,0
-2,16,0,0
-4,13,0,0
3,-6,0,0
-5,11,0,0
0,-9,0,0
-1,21,0,0
-2,20,0,0
1,26,0,0
-13,-27,0,0
-10,-38,0,0
-10,-32,0,0
-6,-28,0,0
-3,-25,0,0
-6,-22,0,0
1,-15,0,0
-2,-12,0,0
2,-10,0,0
-1,-11,0,0
18,40,0,0
18,88,0,0
19,88,0,0
11,52,0,3
14,54,0,1
7,49,0,0
36,600,0,1
40,606,0,0
11,53,1,2
9,51,0,0
34,591,0,0
8,53,0,0
5,50,0,0
6,52,0,0
2,49,0,0
7,53,0,0
6,51,0,0
27,570,0,0
16,57,0,0
8,54,0,0
10,56,0,0
12,53,0,1
5,37,0,0
29,570,0,0
9,50,0,0
10,50,0,0
30,570,0,0
6,49,0,0
6,48,0,0
8,49,0,0
27,569,0,0
32,579,0,0
39,600,0,0
11,57,0,0
17,105,0,2
22,171,0,1
9,39,0,0
18,105,0,0
12,84,0,0
11,84,0,0
20,170,0,0
9,81,0,0
27,198,0,0
34,226,0,0
14,96,0,0
23,253,0,9
18,106,0,0
31,281,0,0
25,181,0,0
38,272,0,0
22,120,0,0
16,93,0,0
20,112,0,0
7,39,0,0
6,39,0,0
17,20,0,0
20,23,0,0
-4,-13,0,0
21,26,0,0
19,25,0,0
-1,-9,0,0
2,-9,0,0
-14,-34,0,0
-3,-18,0,0
-12,-33,0,0
-4,-18,0,0
-1,-17,0,0
-9,-34,0,0
-6,-19,0,0
-11,-35,0,0
22,57,0,0
-5,-20,0,0
6,44,0,0
-11,-22,0,0
21,57,0,0
17,54,0,0
13,52,0,0
7,44,0,0
1,29,0,0
0,29,0,0
2,30,0,0
4,29,0,0
1,30,0,0
-21,-67,0,0
-10,-51,0,0
-16,-67,0,0
19,55,0,0
3,30,0,0
0,30,0,0
-14,-66,0,0
-9,-45,0,0
-8,-45,0,0
-8,-50,0,0
-19,-66,0,0
3,34,0,0
18,64,0,0
19,67,0,0
22,61,0,0
17,62,0,1
19,63,0,0
8,39,0,0
24,73,0,0
16,62,0,0
21,70,0,0
19,69,0,0
17,68,0,0
13,59,0,3
14,65,0,2
11,62,0,0
11,51,0,4
13,63,0,1
15,64,0,0
14,50,0,5
12,65,1,4
13,65,0,2
11,64,0,0
4,43,0,0
4,45,0,0
6,46,0,0
3,43,0,0
10,64,0,0
7,61,0,0
2,43,0,0
11,63,0,0
2,40,0,0
14,69,0,0
4,41,0,0
6,36,0,0
11,60,0,0
-1,37,0,0
10,49,0,0
1,38,0,0
16,75,0,1
-2,34,0,0
0,35,0,0
9,62,0,0
2,29,0,0
2,36,0,0
6,59,0,0
13,69,0,2
20,84,0,0
4,47,0,0
23,98,0,0
15,84,0,0
3,45,0,0
16,83,0,0
20,99,0,0
5,48,0,0
5,46,0,0
17,48,0,0
22,100,0,0
17,85,0,0
23,87,0,0
18,87,0,0
31,131,0,0
24,116,0,0
26,131,0,0
24,130,0,0
20,109,0,0
22,115,0,0
29,130,0,0
20,76,0,0
15,76,0,0
17,77,0,0
-1,-12,0,0
2,-7,0,0
1,-9,0,0
5,-6,0,0
3,-7,0,0
8,46,0,0
16,70,0,0
-8,-6,0,0
-10,-7,0,0
-10,-6,0,0
17,47,0,0
6,32,0,0
16,48,0,0
20,58,0,0
19,56,0,0
17,53,0,0
12,61,0,2
15,82,0,1
11,80,0,0
6,70,0,0
4,31,0,0
4,69,0,0
5,69,0,0
13,77,0,1
3,69,0,0
2,69,0,0
3,31,0,0
4,70,0,0
3,67,0,0
5,68,0,0
6,68,0,0
11,75,0,0
4,65,0,0
9,72,0,0
3,64,0,0
8,71,0,0
10,74,0,0
5,67,0,0
3,29,0,0
2,26,0,0
1,28,0,0
3,32,0,0
2,32,0,0
4,37,0,0
0,28,0,0
-7,14,0,0
-9,13,0,0
0,49,0,0
0,25,0,0
2,28,0,0
-2,27,0,0
10,60,0,0
6,38,0,0
2,50,0,0
-2,44,0,0
-4,22,0,0
-2,23,0,0
0,23,0,0
0,45,0,0
5,55,0,0
7,56,0,0
4,53,0,0
2,31,0,0
1,31,0,0
3,53,0,0
0,31,0,0
5,54,0,0
-3,18,0,0
4,25,0,0
4,39,0,0
18,57,0,0
-9,-16,0,0
2,-8,0,0
17,22,0,0
18,24,0,0
20,25,0,0
22,26,0,0
19,23,0,0
23,29,0,0
20,26,0,0
17,17,0,0
19,27,0,0
20,34,0,0
2,21,0,0
-9,-12,0,0
-11,-13,0,0
-13,-14,0,0
-10,-11,0,0
-14,-17,0,0
-11,-14,0,0
-10,-12,0,0
-5,-12,0,0
-11,-17,0,0
-7,-12,0,0
-12,-22,0,0
-1,16,0,0
4,35,0,0
5,35,0,0
11,41,0,1
-11,-10,0,0
-10,-24,0,0
-15,-42,0,0
-12,-39,0,0
-11,-37,0,0
-12,-40,0,0
-13,-41,0,0
-10,-39,0,0
-9,-36,0,0
-12,-21,0,0
-9,-18,0,0
-10,-20,0,0
-14,-22,0,0
7,40,0,0
13,49,0,1
20,71,0,0
22,86,0,0
19,83,0,0
20,81,0,0
20,85,0,0
17,83,0,0
17,64,0,0
18,65,0,0
20,66,0,0
23,50,0,0
27,56,0,0
25,51,0,0
22,48,0,0
20,56,0,0
18,56,0,1
8,37,0,0
19,60,0,0
20,60,0,0
25,70,0,0
20,59,0,0
-3,-20,0,0
3,23,0,0
2,23,0,0
-10,-2,0,0
-2,-16,0,0
-4,-24,0,0
-4,-33,0,0
-5,-37,0,0
-4,-36,0,0
-3,-23,0,0
-11,-21,0,0
-7,-15,0,0
17,70,0,0
13,70,0,4
15,81,0,1
16,97,0,1
17,93,0,1
12,70,0,0
15,92,0,0
12,89,0,0
17,98,0,0
18,98,0,0
13,80,0,0
13,90,0,0
17,82,0,0
9,67,0,0
10,84,0,0
13,87,0,0
18,79,0,0
21,101,0,0
26,126,0,0
23,104,0,0
14,87,0,0
15,87,0,0
17,71,0,0
17,90,0,0
12,75,0,0
13,68,1,1
14,81,0,0
10,71,0,0
7,74,0,0
5,73,0,0
9,71,0,0
12,68,0,0
15,74,0,0
9,74,0,0
8,79,0,0
5,64,0,0
1,50,0,0
9,64,0,0
12,71,0,0
-3,40,0,0
-8,15,0,0
11,71,0,0
6,75,0,0
8,64,0,0
-2,48,0,0
1,54,0,0
-1,53,0,0
4,68,0,0
16,76,0,0
9,70,0,0
10,80,0,0
15,100,0,0
12,87,0,0
11,70,0,0
12,76,0,0
17,100,0,0
21,110,0,0
11,86,0,0
23,111,0,0
13,76,0,1
