2,3,True,False
0,0,17659,2209738
1,0,568,32700
10,45,0,13
2,1,18,1132
2,0,15,517
3,3,2,137
6,15,0,9
3,1,1,39
4,2,0,1
-1,0,0,0
-2,0,0,0
3,0,0,6
4,1,0,0
4,0,0,1
4,3,0,1
1,1,0,0
0,1,0,0
4,6,0,2
5,10,0,1
4,4,0,1
6,5,0,0
-2,-1,0,0
5,4,0,0
3,2,0,0
1,2,0,0
-4,-2,0,0
6,3,0,0
-3,0,0,0
5,1,0,0
