3,2,0,27
2,1,0,7
1,0,0,42
0,0,0,3
3,0,0,59
22,231,1540,16
2,0,0,2
1,0,0,21
0,0,0,3
1,0,0,15
0,0,0,3
1,0,0,9
1,0,0,13
0,0,0,8
0,0,0,11
3,1,0,15
5,0,0,14
0,0,0,4
6,4,1,22
0,0,0,18
0,0,0,6
2,1,0,9
0,0,0,4
1,0,0,2
1,0,0,20
2,1,0,3
4,1,0,25
0,0,0,4
1,0,0,5
5,0,0,18
22,231,1540,19
0,0,0,29
19,23,22,47
5,1,0,35
0,0,0,5
3,0,0,22
1,0,0,8
0,0,0,6
2,0,0,44
1,0,0,11
0,0,0,1
2,0,0,63
2,0,0,29
0,0,0,5
26,100,321,72
0,0,0,5
7,0,0,55
1,0,0,7
3,1,0,17
1,0,0,6
0,0,0,3
2,0,0,4
5,1,0,15
3,0,0,19
1,0,0,2
1,0,0,9
0,0,0,2
7,3,0,24
2,1,0,30
6,2,0,13
2,0,0,24
1,0,0,9
2,0,0,11
0,0,0,9
0,0,0,9
4,2,0,20
0,0,0,6
1,0,0,11
1,0,0,26
1,0,0,34
1,0,0,14
1,0,0,16
5,3,1,18
0,0,0,9
5,3,1,7
1,0,0,2
7,1,0,18
2,0,0,136
0,0,0,1
2,0,0,14
3,1,0,8
1,0,0,12
4,0,0,46
4,3,1,14
0,0,0,12
4,0,0,18
2,0,0,10
25,232,1540,15
1,0,0,13
0,0,0,1
4,0,0,46
1,0,0,2
32,234,1541,34
6,15,20,15
1,0,0,21
0,0,0,11
1,0,0,11
1,0,0,16
0,0,0,2
0,0,0,7
4,0,0,22
0,0,0,3
4,0,0,10
0,0,0,17
0,0,0,5
0,0,0,9
0,0,0,2
2,1,0,9
0,0,0,5
5,1,0,21
2,0,0,5
2,1,0,11
1,0,0,5
6,15,20,14
5,0,0,69
0,0,0,9
2,1,0,7
3,1,0,9
0,0,0,5
1,0,0,2
1,0,0,6
0,0,0,1
0,0,0,6
0,0,0,7
0,0,0,1
6,1,0,33
6,6,4,27
0,0,0,5
22,231,1540,3
22,231,1540,2
22,231,1540,2
30,237,1542,44
22,231,1540,1
22,231,1540,8
22,231,1540,3
22,231,1540,2
22,231,1540,7
22,231,1540,3
25,232,1540,20
22,231,1540,20
22,231,1540,6
0,0,0,10
0,0,0,4
0,0,0,3
1,0,0,17
3,0,0,3
2,0,0,14
2,0,0,3
1,0,0,1
0,0,0,5
2,0,0,3
1,0,0,1
9,1,0,23
10,21,35,20
2,0,0,4
1,0,0,9
4,0,0,28
0,0,0,3
10,4,1,33
1,0,0,10
1,0,0,17
0,0,0,1
0,0,0,1
0,0,0,6
1,0,0,10
0,0,0,3
2,1,0,3
1,0,0,32
1,0,0,2
1,0,0,5
3,0,0,20
0,0,0,7
2,0,0,7
0,0,0,2
0,0,0,2
0,0,0,4
3,0,0,9
14,78,286,32
2,0,0,52
1,0,0,2
2,0,0,3
2,0,0,21
1,0,0,4
2,0,0,23
0,0,0,6
0,0,0,1
0,0,0,14
0,0,0,1
0,0,0,11
0,0,0,14
2,0,0,15
5,1,0,15
1,0,0,7
0,0,0,8
10,6,1,25
4,4,1,9
2,0,0,25
4,2,0,20
1,0,0,6
2,0,0,9
1,0,0,4
4,1,0,19
0,0,0,14
0,0,0,3
0,0,0,1
3,0,0,8
0,0,0,2
1,0,0,10
1,0,0,2
0,0,0,1
0,0,0,1
2,0,0,11
0,0,0,1
2,0,0,10
0,0,0,2
0,0,0,5
0,0,0,2
2,1,0,24
1,0,0,6
1,0,0,3
0,0,0,12
1,0,0,2
1,0,0,18
0,0,0,5
2,0,0,3
1,0,0,5
3,0,0,18
1,0,0,1
0,0,0,1
0,0,0,6
13,78,286,11
0,0,0,1
3,0,0,19
0,0,0,18
0,0,0,14
2,0,0,14
0,0,0,18
1,0,0,7
2,0,0,3
5,0,0,19
1,0,0,7
0,0,0,7
0,0,0,22
1,0,0,1
1,0,0,5
2,1,0,4
2,1,0,2
2,1,0,7
1,0,0,6
1,0,0,5
2,0,0,22
0,0,0,4
0,0,0,5
2,1,0,15
1,0,0,3
2,0,0,11
2,0,0,13
1,0,0,15
0,0,0,3
0,0,0,19
1,0,0,1
1,0,0,8
6,15,20,7
1,0,0,5
0,0,0,4
1,0,0,7
1,0,0,4
0,0,0,1
1,0,0,9
1,0,0,3
0,0,0,8
1,0,0,5
2,0,0,17
0,0,0,8
1,0,0,15
5,6,4,15
1,0,0,10
1,0,0,3
0,0,0,11
1,0,0,4
4,0,0,13
3,0,0,46
2,0,0,5
1,0,0,6
0,0,0,2
1,0,0,18
1,0,0,16
1,0,0,14
0,0,0,10
0,0,0,1
4,0,0,59
3,3,1,9
0,0,0,7
1,0,0,8
0,0,0,4
1,0,0,34
0,0,0,5
0,0,0,1
2,1,0,10
0,0,0,4
0,0,0,4
0,0,0,3
0,0,0,2
1,0,0,4
0,0,0,10
0,0,0,4
2,0,0,5
1,0,0,6
1,0,0,9
1,0,0,7
2,1,0,3
2,1,0,1
3,0,0,7
1,0,0,5
0,0,0,1
1,0,0,4
0,0,0,5
2,0,0,10
5,3,1,15
0,0,0,7
3,1,0,22
0,0,0,7
0,0,0,1
0,0,0,20
4,1,0,10
1,0,0,7
3,0,0,18
0,0,0,2
0,0,0,1
0,0,0,1
0,0,0,5
0,0,0,15
0,0,0,2
1,0,0,11
0,0,0,5
2,0,0,21
4,1,0,21
1,0,0,2
0,0,0,1
0,0,0,8
2,0,0,8
2,0,0,25
0,0,0,3
0,0,0,13
0,0,0,2
0,0,0,1
5,1,0,33
0,0,0,1
4,3,1,27
2,0,0,13
2,0,0,17
3,0,0,9
3,1,0,47
14,78,286,14
1,0,0,4
2,0,0,6
0,0,0,2
0,0,0,4
1,0,0,2
1,0,0,8
0,0,0,3
0,0,0,6
2,0,0,15
4,0,0,21
3,0,0,11
2,0,0,9
1,0,0,13
7,3,1,38
1,0,0,2
3,0,0,7
1,0,0,10
0,0,0,4
2,0,0,9
2,1,0,2
1,0,0,2
3,0,0,11
0,0,0,2
0,0,0,1
2,0,0,21
13,78,286,2
0,0,0,5
2,0,0,8
1,0,0,5
0,0,0,4
0,0,0,1
0,0,0,13
0,0,0,18
6,1,0,16
0,0,0,3
1,0,0,5
0,0,0,14
0,0,0,1
2,0,0,8
0,0,0,2
0,0,0,3
0,0,0,1
5,3,1,14
7,3,1,24
4,0,0,53
2,1,0,3
0,0,0,1
0,0,0,8
3,1,0,7
1,0,0,4
0,0,0,5
1,0,0,11
1,0,0,16
4,1,0,21
0,0,0,8
0,0,0,4
2,1,0,6
1,0,0,11
2,0,0,5
2,0,0,8
3,1,0,6
2,1,0,8
0,0,0,2
2,1,0,9
1,0,0,10
0,0,0,3
0,0,0,2
1,0,0,7
1,0,0,4
2,0,0,4
0,0,0,4
2,0,0,10
1,0,0,21
0,0,0,1
2,1,0,21
1,0,0,16
2,0,0,12
1,0,0,5
0,0,0,5
2,0,0,21
0,0,0,23
0,0,0,5
3,0,0,30
3,0,0,12
0,0,0,5
1,0,0,4
0,0,0,1
1,0,0,12
0,0,0,4
2,1,0,5
14,78,286,13
13,78,286,1
13,78,286,2
13,78,286,1
13,78,286,34
17,79,286,7
13,78,286,2
19,93,306,4
4,3,1,12
0,0,0,1
0,0,0,18
1,0,0,18
0,0,0,11
0,0,0,1
4,2,0,19
0,0,0,2
0,0,0,2
1,0,0,2
1,0,0,8
0,0,0,3
2,0,0,28
1,0,0,25
1,0,0,2
1,0,0,1
0,0,0,1
2,0,0,8
1,0,0,3
4,1,0,14
0,0,0,14
0,0,0,7
3,0,0,7
1,0,0,3
0,0,0,1
0,0,0,3
8,2,0,42
5,0,0,20
1,0,0,6
4,1,0,16
0,0,0,6
1,0,0,12
3,0,0,16
0,0,0,3
0,0,0,8
0,0,0,8
0,0,0,1
0,0,0,4
1,0,0,3
1,0,0,5
1,0,0,22
2,0,0,18
1,0,0,18
0,0,0,2
8,4,1,38
1,0,0,1
0,0,0,12
1,0,0,1
0,0,0,1
0,0,0,4
1,0,0,26
1,0,0,5
0,0,0,3
0,0,0,7
3,1,0,17
1,0,0,1
0,0,0,7
2,0,0,8
0,0,0,4
0,0,0,5
1,0,0,6
1,0,0,12
0,0,0,5
4,0,0,22
0,0,0,1
0,0,0,1
0,0,0,7
0,0,0,3
0,0,0,10
1,0,0,8
3,0,0,14
2,0,0,14
0,0,0,4
0,0,0,4
1,0,0,7
1,0,0,6
1,0,0,1
1,0,0,2
0,0,0,10
0,0,0,1
0,0,0,5
1,0,0,13
1,0,0,13
0,0,0,1
0,0,0,3
0,0,0,4
0,0,0,6
3,1,0,8
1,0,0,8
8,8,4,17
5,1,0,12
0,0,0,7
1,0,0,4
0,0,0,3
3,1,0,8
1,0,0,11
6,2,0,21
0,0,0,1
3,1,0,14
9,8,4,51
0,0,0,3
0,0,0,1
1,0,0,6
4,1,0,29
1,0,0,2
0,0,0,2
1,0,0,2
6,1,0,46
3,1,0,16
1,0,0,1
1,0,0,1
1,0,0,6
11,21,35,14
1,0,0,27
4,0,0,25
2,0,0,16
0,0,0,4
0,0,0,1
0,0,0,5
0,0,0,3
0,0,0,2
0,0,0,4
0,0,0,2
0,0,0,2
0,0,0,1
0,0,0,5
1,0,0,7
3,1,0,22
2,0,0,43
6,1,0,36
5,6,4,6
2,1,0,4
0,0,0,14
2,1,0,3
1,0,0,6
0,0,0,3
0,0,0,14
1,0,0,4
12,11,2,55
0,0,0,11
16,17,20,73
2,0,0,2
3,0,0,15
0,0,0,5
2,1,0,3
0,0,0,1
0,0,0,4
0,0,0,1
2,0,0,15
0,0,0,2
0,0,0,2
1,0,0,8
1,0,0,55
0,0,0,1
0,0,0,1
0,0,0,2
0,0,0,1
2,0,0,12
0,0,0,3
1,0,0,2
4,1,0,19
3,0,0,30
9,21,35,44
0,0,0,1
5,1,0,6
1,0,0,7
4,2,0,25
0,0,0,14
1,0,0,26
0,0,0,2
0,0,0,3
0,0,0,6
1,0,0,8
0,0,0,2
0,0,0,10
0,0,0,6
0,0,0,3
7,15,20,20
11,10,3,36
3,0,0,9
0,0,0,2
0,0,0,14
1,0,0,7
0,0,0,15
0,0,0,2
1,0,0,4
1,0,0,6
3,1,0,4
5,2,0,81
1,0,0,37
1,0,0,4
0,0,0,2
0,0,0,1
3,1,0,17
7,3,1,18
1,0,0,3
2,1,0,7
0,0,0,3
0,0,0,2
0,0,0,2
0,0,0,5
4,1,0,9
3,1,0,23
1,0,0,3
0,0,0,2
3,1,0,2
1,0,0,8
1,0,0,1
5,3,1,24
2,0,0,6
0,0,0,18
0,0,0,1
1,0,0,3
0,0,0,4
0,0,0,8
0,0,0,1
0,0,0,6
0,0,0,2
0,0,0,1
1,0,0,2
6,4,1,9
3,0,0,32
1,0,0,17
0,0,0,17
0,0,0,9
0,0,0,2
2,0,0,8
2,1,0,6
0,0,0,4
0,0,0,1
1,0,0,5
11,7,4,36
2,1,0,5
0,0,0,32
2,1,0,10
5,1,0,7
4,0,0,30
1,0,0,15
1,0,0,13
2,0,0,12
3,0,0,38
0,0,0,5
0,0,0,11
0,0,0,6
3,0,0,18
1,0,0,5
4,0,0,33
1,0,0,5
1,0,0,2
5,1,0,24
2,1,0,3
0,0,0,2
0,0,0,13
1,0,0,2
1,0,0,13
4,1,0,23
0,0,0,6
0,0,0,1
4,0,0,24
0,0,0,4
14,23,24,19
0,0,0,7
0,0,0,10
0,0,0,3
1,0,0,8
0,0,0,1
0,0,0,9
0,0,0,1
1,0,0,2
0,0,0,7
0,0,0,7
0,0,0,6
2,1,0,11
0,0,0,4
1,0,0,9
6,1,0,39
2,0,0,4
1,0,0,7
0,0,0,2
0,0,0,8
0,0,0,1
0,0,0,3
0,0,0,2
3,0,0,40
0,0,0,4
0,0,0,11
0,0,0,7
1,0,0,3
0,0,0,2
1,0,0,11
2,0,0,20
0,0,0,1
1,0,0,2
3,0,0,11
0,0,0,1
0,0,0,2
0,0,0,2
2,1,0,3
5,4,1,3
0,0,0,1
6,15,20,9
1,0,0,12
2,0,0,14
5,1,0,15
0,0,0,1
0,0,0,1
0,0,0,4
2,1,0,1
2,1,0,1
0,0,0,2
0,0,0,1
1,0,0,9
0,0,0,1
0,0,0,4
0,0,0,8
1,0,0,6
1,0,0,25
5,6,4,5
4,6,4,1
1,0,0,4
0,0,0,1
0,0,0,1
0,0,0,2
1,0,0,5
0,0,0,8
1,0,0,9
1,0,0,4
0,0,0,11
2,0,0,13
1,0,0,3
0,0,0,1
2,0,0,7
0,0,0,1
0,0,0,2
3,0,0,21
0,0,0,3
4,1,0,21
2,1,0,7
1,0,0,2
0,0,0,1
0,0,0,7
3,0,0,12
2,0,0,18
2,0,0,22
0,0,0,13
0,0,0,1
4,0,0,18
1,0,0,9
0,0,0,12
0,0,0,3
1,0,0,20
1,0,0,13
0,0,0,10
0,0,0,1
2,1,0,3
2,0,0,57
1,0,0,9
4,0,0,20
2,0,0,14
2,0,0,20
1,0,0,23
0,0,0,4
3,1,0,11
1,0,0,9
0,0,0,1
0,0,0,1
1,0,0,19
2,0,0,5
0,0,0,2
4,3,1,14
4,0,0,32
0,0,0,1
0,0,0,6
4,2,0,7
0,0,0,4
0,0,0,1
0,0,0,2
1,0,0,4
4,1,0,30
5,1,0,17
0,0,0,10
3,0,0,18
0,0,0,10
3,0,0,27
9,8,2,91
0,0,0,1
1,0,0,9
1,0,0,8
2,0,0,11
2,0,0,62
0,0,0,14
2,0,0,14
0,0,0,6
0,0,0,14
5,3,1,14
1,0,0,17
0,0,0,5
3,0,0,14
0,0,0,2
0,0,0,8
0,0,0,1
0,0,0,21
3,1,0,12
0,0,0,1
6,4,1,15
4,1,0,15
1,0,0,3
6,0,0,17
0,0,0,1
1,0,0,1
1,0,0,19
1,0,0,7
0,0,0,10
1,0,0,21
0,0,0,22
0,0,0,27
0,0,0,5
0,0,0,1
4,0,0,27
0,0,0,23
2,1,0,10
3,1,0,24
0,0,0,1
13,21,22,21
5,2,0,16
0,0,0,4
0,0,0,5
0,0,0,9
1,0,0,5
0,0,0,2
2,1,0,4
2,0,0,9
1,0,0,18
0,0,0,1
0,0,0,11
0,0,0,2
6,6,4,17
2,0,0,25
3,0,0,82
10,22,35,17
0,0,0,3
0,0,0,2
1,0,0,1
1,0,0,1
0,0,0,4
2,0,0,23
0,0,0,1
0,0,0,1
1,0,0,11
0,0,0,1
3,1,0,24
0,0,0,10
0,0,0,1
1,0,0,3
1,0,0,6
1,0,0,5
0,0,0,5
2,1,0,30
0,0,0,4
1,0,0,11
2,0,0,22
0,0,0,2
0,0,0,1
3,0,0,24
3,0,0,24
0,0,0,2
1,0,0,35
5,3,1,17
1,0,0,3
0,0,0,2
5,2,0,16
6,1,0,24
3,0,0,28
1,0,0,6
3,1,0,40
5,1,0,64
4,0,0,5
1,0,0,12
0,0,0,9
1,0,0,5
1,0,0,3
0,0,0,1
0,0,0,1
4,1,0,5
1,0,0,16
2,1,0,12
1,0,0,39
3,0,0,47
0,0,0,2
2,0,0,8
6,6,2,18
0,0,0,2
0,0,0,2
0,0,0,16
2,0,0,13
3,0,0,16
0,0,0,6
2,0,0,21
0,0,0,6
11,2,0,59
0,0,0,2
3,1,0,9
2,0,0,47
1,0,0,11
1,0,0,5
1,0,0,4
2,0,0,20
3,3,1,24
1,0,0,17
4,0,0,20
0,0,0,2
3,0,0,11
3,1,0,21
16,11,2,109
0,0,0,16
6,6,4,18
2,0,0,44
0,0,0,7
4,1,0,21
0,0,0,1
1,0,0,5
0,0,0,1
0,0,0,2
5,3,1,14
0,0,0,1
2,0,0,8
0,0,0,21
0,0,0,4
0,0,0,5
1,0,0,7
1,0,0,9
0,0,0,1
4,1,0,9
0,0,0,1
0,0,0,1
0,0,0,4
0,0,0,8
1,0,0,20
0,0,0,11
0,0,0,12
0,0,0,17
3,0,0,24
0,0,0,2
0,0,0,2
2,0,0,21
0,0,0,1
0,0,0,2
0,0,0,1
6,2,0,35
8,3,1,56
2,0,0,18
0,0,0,1
2,0,0,24
0,0,0,1
0,0,0,2
0,0,0,3
0,0,0,10
0,0,0,3
4,1,0,41
0,0,0,1
2,1,0,6
1,0,0,11
2,1,0,8
0,0,0,2
4,0,0,16
3,3,1,15
0,0,0,5
0,0,0,3
0,0,0,3
0,0,0,3
1,0,0,6
3,3,1,13
0,0,0,3
1,0,0,5
1,0,0,2
2,0,0,22
0,0,0,10
0,0,0,1
0,0,0,4
2,0,0,13
1,0,0,23
3,1,0,18
0,0,0,1
2,1,0,20
1,0,0,9
2,0,0,36
5,3,1,18
3,0,0,4
0,0,0,9
1,0,0,2
2,0,0,21
2,0,0,18
0,0,0,1
0,0,0,7
0,0,0,13
6,0,0,21
11,22,35,16
2,0,0,4
0,0,0,2
7,3,0,9
0,0,0,1
0,0,0,23
2,0,0,7
0,0,0,7
0,0,0,9
2,0,0,40
0,0,0,9
3,1,0,11
2,0,0,9
0,0,0,3
1,0,0,9
1,0,0,10
0,0,0,4
1,0,0,9
0,0,0,6
0,0,0,2
0,0,0,6
0,0,0,8
2,1,0,2
1,0,0,8
0,0,0,12
2,1,0,9
2,1,0,6
1,0,0,1
0,0,0,1
1,0,0,2
1,0,0,4
1,0,0,5
4,3,1,16
1,0,0,6
2,0,0,2
1,0,0,1
0,0,0,7
0,0,0,5
2,0,0,11
1,0,0,29
4,3,1,17
1,0,0,17
4,1,0,12
1,0,0,9
5,0,0,46
2,0,0,6
0,0,0,20
1,0,0,8
0,0,0,2
0,0,0,1
0,0,0,4
1,0,0,20
4,1,0,17
0,0,0,14
4,3,1,11
5,1,0,17
0,0,0,7
0,0,0,1
3,0,0,28
1,0,0,16
0,0,0,1
1,0,0,9
0,0,0,1
0,0,0,4
2,0,0,12
0,0,0,2
2,0,0,20
1,0,0,12
0,0,0,3
0,0,0,3
0,0,0,20
0,0,0,3
1,0,0,13
0,0,0,26
3,0,0,24
1,0,0,21
1,0,0,8
3,0,0,14
1,0,0,3
0,0,0,1
0,0,0,3
1,0,0,23
5,0,0,46
4,3,1,12
0,0,0,1
2,1,0,22
0,0,0,1
1,0,0,6
0,0,0,2
2,0,0,52
0,0,0,5
5,1,0,12
1,0,0,8
2,0,0,18
0,0,0,8
0,0,0,15
1,0,0,5
2,0,0,8
0,0,0,3
1,0,0,12
3,1,0,37
0,0,0,6
1,0,0,2
1,0,0,12
0,0,0,1
0,0,0,2
3,0,0,18
0,0,0,25
0,0,0,12
0,0,0,3
0,0,0,15
0,0,0,5
1,0,0,1
5,1,0,21
4,0,0,21
0,0,0,2
0,0,0,1
0,0,0,15
3,0,0,16
10,11,10,24
0,0,0,2
4,1,0,13
3,1,0,12
1,0,0,6
1,0,0,4
0,0,0,5
0,0,0,12
8,4,1,8
0,0,0,4
0,0,0,4
0,0,0,1
2,0,0,14
1,0,0,18
0,0,0,3
2,0,0,3
6,4,1,22
2,1,0,5
0,0,0,2
0,0,0,1
2,0,0,9
1,0,0,4
1,0,0,33
2,0,0,17
1,0,0,6
1,0,0,33
2,0,0,16
0,0,0,1
9,8,2,54
1,0,0,10
0,0,0,5
0,0,0,11
0,0,0,9
2,0,0,12
1,0,0,12
2,0,0,22
0,0,0,4
2,0,0,9
0,0,0,25
0,0,0,3
0,0,0,5
2,0,0,6
0,0,0,1
0,0,0,16
0,0,0,8
4,0,0,12
4,3,1,7
1,0,0,3
3,1,0,18
0,0,0,41
1,0,0,8
1,0,0,10
0,0,0,5
0,0,0,3
2,0,0,9
0,0,0,5
0,0,0,23
0,0,0,15
1,0,0,6
0,0,0,3
1,0,0,3
1,0,0,8
2,0,0,20
7,1,0,36
2,0,0,12
0,0,0,3
1,0,0,22
0,0,0,3
0,0,0,5
0,0,0,3
0,0,0,1
0,0,0,5
1,0,0,5
2,0,0,14
0,0,0,6
0,0,0,3
1,0,0,7
0,0,0,4
6,2,0,20
1,0,0,11
2,0,0,13
2,0,0,11
1,0,0,18
1,0,0,5
1,0,0,15
1,0,0,14
2,0,0,12
0,0,0,7
1,0,0,15
0,0,0,2
3,0,0,15
7,1,0,34
1,0,0,15
3,1,0,20
1,0,0,1
11,13,11,23
1,0,0,3
3,1,0,20
1,0,0,7
4,0,0,16
1,0,0,5
0,0,0,1
8,3,1,50
3,1,0,13
0,0,0,9
3,1,0,28
3,0,0,15
1,0,0,6
0,0,0,16
0,0,0,2
0,0,0,5
0,0,0,4
2,0,0,11
8,0,0,19
6,3,0,16
0,0,0,1
4,1,0,28
6,1,0,26
0,0,0,1
0,0,0,3
2,1,0,6
1,0,0,34
12,5,1,67
7,2,0,45
1,0,0,12
3,1,0,6
9,10,10,25
0,0,0,2
2,0,0,14
0,0,0,1
1,0,0,8
1,0,0,17
0,0,0,13
7,2,0,23
2,0,0,47
2,0,0,10
0,0,0,1
2,0,0,18
0,0,0,8
0,0,0,5
0,0,0,6
0,0,0,7
4,3,1,6
0,0,0,3
3,1,0,10
3,0,0,27
2,0,0,7
5,2,0,14
4,0,0,11
1,0,0,6
1,0,0,4
0,0,0,9
1,0,0,16
0,0,0,5
0,0,0,8
2,0,0,34
0,0,0,9
0,0,0,2
0,0,0,10
0,0,0,5
0,0,0,15
2,0,0,18
2,1,0,21
12,17,14,26
1,0,0,9
1,0,0,11
3,0,0,10
0,0,0,13
0,0,0,19
1,0,0,4
0,0,0,1
2,0,0,21
3,1,0,19
0,0,0,7
2,0,0,6
1,0,0,25
4,1,0,9
0,0,0,22
2,0,0,33
1,0,0,7
2,0,0,11
0,0,0,11
0,0,0,8
3,1,0,5
2,0,0,8
1,0,0,4
0,0,0,2
0,0,0,9
2,0,0,19
4,1,0,17
0,0,0,2
4,1,0,14
7,12,11,22
0,0,0,3
1,0,0,10
7,4,1,17
0,0,0,7
0,0,0,4
1,0,0,9
0,0,0,2
1,0,0,3
2,1,0,2
0,0,0,8
3,1,0,31
2,0,0,14
2,0,0,20
2,0,0,6
0,0,0,1
2,1,0,12
0,0,0,4
1,0,0,14
1,0,0,9
6,10,10,9
6,1,0,58
1,0,0,12
1,0,0,16
4,6,4,7
5,6,4,4
0,0,0,1
2,0,0,5
0,0,0,8
1,0,0,1
2,0,0,11
1,0,0,15
1,0,0,5
2,0,0,16
1,0,0,6
0,0,0,10
2,1,0,4
0,0,0,3
1,0,0,4
13,18,21,38
0,0,0,7
0,0,0,7
1,0,0,27
0,0,0,17
1,0,0,4
0,0,0,20
0,0,0,3
0,0,0,2
0,0,0,3
0,0,0,8
1,0,0,7
1,0,0,8
2,0,0,13
0,0,0,3
0,0,0,5
2,1,0,15
9,3,0,10
0,0,0,8
1,0,0,6
2,0,0,6
4,0,0,12
4,3,1,14
1,0,0,7
0,0,0,5
0,0,0,4
1,0,0,13
0,0,0,5
1,0,0,7
5,2,0,53
0,0,0,9
0,0,0,1
2,0,0,10
0,0,0,1
2,0,0,8
2,0,0,19
1,0,0,5
1,0,0,8
0,0,0,3
0,0,0,7
0,0,0,1
0,0,0,5
0,0,0,12
4,6,4,4
13,8,1,13
1,0,0,5
1,0,0,7
4,1,0,11
2,1,0,6
0,0,0,6
1,0,0,17
2,0,0,18
2,1,0,16
0,0,0,5
5,0,0,36
3,0,0,12
4,3,1,12
6,1,0,14
2,0,0,12
0,0,0,11
0,0,0,5
3,1,0,13
0,0,0,5
0,0,0,1
0,0,0,5
1,0,0,5
6,7,2,42
1,0,0,4
0,0,0,8
4,3,1,19
2,0,0,3
0,0,0,2
1,0,0,4
0,0,0,4
1,0,0,7
2,0,0,17
1,0,0,8
4,0,0,12
3,3,1,17
0,0,0,2
2,0,0,9
9,15,20,13
8,15,14,19
0,0,0,2
1,0,0,3
1,0,0,8
1,0,0,6
6,3,0,57
0,0,0,3
8,9,5,33
1,0,0,16
2,0,0,12
2,0,0,28
0,0,0,10
2,0,0,8
0,0,0,9
2,0,0,21
0,0,0,6
4,3,1,10
1,0,0,7
1,0,0,9
0,0,0,11
2,0,0,8
7,1,0,13
0,0,0,21
0,0,0,4
1,0,0,11
2,1,0,3
0,0,0,3
1,0,0,17
6,11,10,12
3,0,0,27
6,12,11,11
1,0,0,7
0,0,0,5
1,0,0,8
6,3,1,16
3,1,0,14
0,0,0,13
0,0,0,11
1,0,0,2
1,0,0,17
0,0,0,14
1,0,0,20
3,1,0,16
0,0,0,8
2,0,0,6
0,0,0,5
3,0,0,21
5,0,0,11
5,4,1,9
1,0,0,4
1,0,0,4
2,0,0,5
1,0,0,14
0,0,0,2
2,1,0,3
1,0,0,15
0,0,0,1
3,0,0,8
1,0,0,7
6,15,20,7
0,0,0,5
4,0,0,25
2,1,0,10
3,0,0,12
4,3,1,7
2,1,0,28
1,0,0,7
0,0,0,3
1,0,0,26
1,0,0,10
0,0,0,1
4,3,1,6
4,6,4,7
3,1,0,30
3,3,1,6
0,0,0,3
2,1,0,12
2,0,0,12
7,2,0,47
10,7,1,14
2,0,0,7
0,0,0,7
3,0,0,11
7,10,10,9
3,1,0,11
0,0,0,5
6,1,0,13
